OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
11/24/2024,01:00,12929.01,10207.60,8589.25,10289.58,42015.44,N
11/24/2024,02:00,12478.92,9809.12,8541.34,10058.17,40887.55,N
11/24/2024,03:00,12142.02,9595.30,8490.68,9995.49,40223.49,N
11/24/2024,04:00,12093.40,9385.40,8331.38,9877.44,39687.63,N
11/24/2024,05:00,11938.49,9275.78,8348.91,9792.42,39355.60,N
11/24/2024,06:00,12204.46,9399.55,8363.71,9812.96,39780.68,N
11/24/2024,07:00,12619.07,9606.87,8449.35,9966.88,40642.16,N
11/24/2024,08:00,12928.61,9810.08,8421.59,10096.48,41256.77,N
11/24/2024,09:00,13631.10,10493.20,8944.04,10678.86,43747.21,N
11/24/2024,10:00,13960.35,11084.37,9410.86,11254.07,45709.65,N
11/24/2024,11:00,14255.08,11362.19,9371.82,11428.52,46417.61,N
11/24/2024,12:00,14454.18,11690.31,9118.43,11901.44,47164.36,N
11/24/2024,13:00,14672.49,12145.21,8957.44,12234.24,48009.38,N
11/24/2024,14:00,14918.83,12542.74,8981.75,12323.27,48766.59,N
11/24/2024,15:00,15270.93,13012.14,8969.98,12526.04,49779.09,N
11/24/2024,16:00,15726.37,13327.04,8955.74,12671.54,50680.68,N
11/24/2024,17:00,16041.07,13497.09,8794.00,12712.61,51044.77,N
11/24/2024,18:00,16220.67,13407.40,8785.48,12674.51,51088.05,N
11/24/2024,19:00,16549.22,13379.42,8815.30,12671.63,51415.56,N
11/24/2024,20:00,16361.30,13029.85,8770.20,12444.50,50605.84,N
11/24/2024,21:00,15782.78,12831.27,8434.92,12220.03,49269.01,N
11/24/2024,22:00,15294.67,12427.94,8370.75,11866.15,47959.51,N
11/24/2024,23:00,14489.16,11810.16,8367.70,11391.48,46058.51,N
11/24/2024,24:00,13684.80,11080.74,8259.58,10913.45,43938.58,N
