OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/30/2024,01:00,12697.20,9981.77,7690.34,9764.75,40134.07,N
01/30/2024,02:00,12539.40,9686.55,7677.23,9663.98,39567.16,N
01/30/2024,03:00,12558.85,9695.02,7685.63,9650.64,39590.13,N
01/30/2024,04:00,12844.24,9989.17,7734.22,9748.25,40315.88,N
01/30/2024,05:00,13343.67,10414.66,7827.49,10017.95,41603.77,N
01/30/2024,06:00,14646.24,11233.26,8071.43,10671.80,44622.73,N
01/30/2024,07:00,16418.22,12528.35,8291.56,11525.73,48763.86,N
01/30/2024,08:00,17277.31,13173.37,8458.74,11836.59,50746.00,N
01/30/2024,09:00,16775.68,12823.06,8534.13,11806.47,49939.33,N
01/30/2024,10:00,15815.33,11983.05,8218.84,11551.59,47568.82,N
01/30/2024,11:00,15004.08,11157.74,7976.80,11244.61,45383.23,N
01/30/2024,12:00,14449.17,10576.82,7957.72,10983.51,43967.23,N
01/30/2024,13:00,14137.07,10279.38,8002.38,10802.30,43221.13,N
01/30/2024,14:00,13968.79,10297.46,7955.07,10785.14,43006.46,N
01/30/2024,15:00,13882.85,10417.43,7853.63,10792.60,42946.51,N
01/30/2024,16:00,13854.51,10474.79,7814.90,10809.79,42953.98,N
01/30/2024,17:00,14100.29,10684.01,7808.93,10760.44,43353.67,N
01/30/2024,18:00,14506.03,11037.43,7884.34,10816.83,44244.63,N
01/30/2024,19:00,15128.65,11575.13,7853.21,11061.65,45618.64,N
01/30/2024,20:00,15194.94,11654.84,7963.44,10945.89,45759.10,N
01/30/2024,21:00,14906.76,11544.20,8093.99,10778.52,45323.47,N
01/30/2024,22:00,14450.75,11353.39,8120.49,10427.79,44352.42,N
01/30/2024,23:00,13586.25,10741.37,8140.19,10024.32,42492.13,N
01/30/2024,24:00,12760.71,10122.98,8073.84,9663.02,40620.55,N
