OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/25/2024,01:00,15526.11,11851.64,8821.85,12273.61,48473.20,N
10/25/2024,02:00,14649.80,11426.76,8599.57,11770.59,46446.73,N
10/25/2024,03:00,13897.57,10991.58,8427.37,11547.36,44863.89,N
10/25/2024,04:00,13445.45,10715.57,8336.32,11306.30,43803.65,N
10/25/2024,05:00,13486.66,10695.95,8474.20,11375.04,44031.85,N
10/25/2024,06:00,13883.80,10829.17,8417.15,11688.67,44818.79,N
10/25/2024,07:00,14714.10,11494.40,8599.55,12242.22,47050.27,N
10/25/2024,08:00,15225.34,11819.69,8588.57,12442.24,48075.84,N
10/25/2024,09:00,15559.02,12104.55,8433.70,12723.32,48820.59,N
10/25/2024,10:00,16755.22,13102.42,9071.45,13810.55,52739.64,N
10/25/2024,11:00,17592.57,13620.14,9345.15,14609.86,55167.72,N
10/25/2024,12:00,18474.55,14075.40,9046.27,15373.18,56969.40,N
10/25/2024,13:00,19464.18,14901.86,8780.74,16068.46,59215.23,N
10/25/2024,14:00,20454.40,15885.96,8884.96,16936.65,62161.96,N
10/25/2024,15:00,21439.13,16729.16,9087.54,17632.04,64887.87,N
10/25/2024,16:00,22445.58,17287.84,9328.70,17729.71,66791.83,N
10/25/2024,17:00,22825.82,17644.94,9338.81,17839.98,67649.54,N
10/25/2024,18:00,22337.73,17504.28,8870.60,17527.97,66240.59,N
10/25/2024,19:00,20921.70,16523.59,8195.51,16407.89,62048.69,N
10/25/2024,20:00,20039.18,15819.37,7934.26,15913.10,59705.91,N
10/25/2024,21:00,19314.37,15118.58,8477.48,15392.70,58303.14,N
10/25/2024,22:00,18545.71,14422.20,8818.43,14834.40,56620.74,N
10/25/2024,23:00,17500.60,13612.99,8753.78,14193.98,54061.35,N
10/25/2024,24:00,16335.49,12801.42,8634.56,13512.69,51284.16,N
