OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/08/2024,01:00,11905.33,10601.23,7780.88,11114.52,41401.96,N
04/08/2024,02:00,11405.91,10063.38,7741.06,10773.57,39983.92,N
04/08/2024,03:00,11072.95,9703.19,7702.60,10524.68,39003.42,N
04/08/2024,04:00,10891.30,9592.12,7661.16,10417.46,38562.05,N
04/08/2024,05:00,11041.67,9726.03,7604.41,10527.81,38899.92,N
04/08/2024,06:00,11554.42,10144.59,7592.30,11012.65,40303.97,N
04/08/2024,07:00,12639.54,10976.75,7742.47,11607.03,42965.79,N
04/08/2024,08:00,13323.44,11479.19,7850.75,11857.33,44510.71,N
04/08/2024,09:00,13764.38,11736.62,7946.63,12109.85,45557.47,N
04/08/2024,10:00,14303.01,12227.15,8244.13,12460.97,47235.27,N
04/08/2024,11:00,14784.44,12669.56,8451.44,12913.00,48818.44,N
04/08/2024,12:00,15317.25,13096.17,8049.06,13137.71,49600.19,N
04/08/2024,13:00,15693.49,13248.94,7838.31,13282.83,50063.57,N
04/08/2024,14:00,15407.88,12977.50,7371.53,13109.76,48866.67,N
04/08/2024,15:00,15707.72,13308.58,7820.64,13177.86,50014.79,N
04/08/2024,16:00,16610.87,13653.74,8236.66,13554.26,52055.52,N
04/08/2024,17:00,17299.67,13776.90,8369.46,13566.49,53012.52,N
04/08/2024,18:00,17750.03,13854.58,8238.33,13288.14,53131.09,N
04/08/2024,19:00,17851.28,14004.89,8230.13,13076.79,53163.10,N
04/08/2024,20:00,17657.25,13970.97,8189.42,13003.70,52821.33,N
04/08/2024,21:00,17556.42,14070.93,8065.38,13064.76,52757.49,N
04/08/2024,22:00,16724.36,13798.71,8120.94,12938.46,51582.46,N
04/08/2024,23:00,15513.14,13090.97,8012.72,12461.73,49078.57,N
04/08/2024,24:00,14302.29,12198.88,7878.18,11860.39,46239.74,N
