OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/20/2024,01:00,13025.69,9980.99,7757.85,9931.56,40696.09,N
02/20/2024,02:00,12878.28,9771.94,7805.07,9822.70,40277.99,N
02/20/2024,03:00,12950.15,9854.50,7747.37,9828.24,40380.26,N
02/20/2024,04:00,13115.11,9946.36,7662.02,9903.59,40627.09,N
02/20/2024,05:00,13771.76,10265.50,7752.48,10157.22,41946.96,N
02/20/2024,06:00,14918.73,11064.67,7892.20,10783.41,44659.02,N
02/20/2024,07:00,16709.43,12274.04,8112.26,11609.06,48704.79,N
02/20/2024,08:00,17247.34,12822.79,8202.18,11868.68,50141.00,N
02/20/2024,09:00,16466.66,12112.22,7957.92,11658.85,48195.65,N
02/20/2024,10:00,15418.37,11400.49,7671.54,11350.13,45840.53,N
02/20/2024,11:00,14680.79,10932.15,7582.11,11248.29,44443.33,N
02/20/2024,12:00,14090.98,10657.81,7513.49,11215.89,43478.17,N
02/20/2024,13:00,13864.33,10614.56,7581.61,11230.56,43291.07,N
02/20/2024,14:00,13994.57,10825.00,7736.99,11386.79,43943.35,N
02/20/2024,15:00,14039.04,11059.27,7676.53,11537.64,44312.46,N
02/20/2024,16:00,14074.15,11413.98,7702.38,11687.46,44877.97,N
02/20/2024,17:00,14306.73,11757.00,7702.96,11759.34,45526.03,N
02/20/2024,18:00,14586.84,11975.89,7655.33,11751.64,45969.70,N
02/20/2024,19:00,14990.48,12274.50,7784.57,11716.71,46766.26,N
02/20/2024,20:00,15248.74,12369.80,7896.75,11697.36,47212.64,N
02/20/2024,21:00,15064.85,12067.38,7869.19,11469.97,46471.39,N
02/20/2024,22:00,14489.52,11684.03,7825.28,11103.30,45102.13,N
02/20/2024,23:00,13687.69,10999.95,7673.33,10574.96,42935.92,N
02/20/2024,24:00,12807.43,10198.87,7674.14,10070.20,40750.63,N
