OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
06/22/2024,01:00,18557.05,14010.64,8443.65,14699.71,55711.05,N
06/22/2024,02:00,17371.54,13310.21,8431.78,14063.95,53177.48,N
06/22/2024,03:00,16481.92,12677.63,8480.07,13566.69,51206.31,N
06/22/2024,04:00,15818.27,12254.10,8495.66,13242.75,49810.79,N
06/22/2024,05:00,15404.31,11867.48,8492.26,13006.92,48770.97,N
06/22/2024,06:00,15331.72,11804.04,8487.86,12967.52,48591.14,N
06/22/2024,07:00,15338.26,11829.09,8415.54,12910.04,48492.93,N
06/22/2024,08:00,15984.53,12089.01,8354.21,13226.20,49653.95,N
06/22/2024,09:00,17660.04,12968.40,8741.65,14301.56,53671.64,N
06/22/2024,10:00,19400.19,13832.19,8878.17,15489.31,57599.85,N
06/22/2024,11:00,21111.25,14669.68,8999.21,16481.28,61261.42,N
06/22/2024,12:00,22448.73,15435.47,9072.43,17335.08,64291.71,N
06/22/2024,13:00,23767.02,16473.57,9184.42,18110.96,67535.97,N
06/22/2024,14:00,24674.84,17163.97,9411.49,18574.79,69825.09,N
06/22/2024,15:00,25569.94,17801.14,9456.35,18966.45,71793.88,N
06/22/2024,16:00,26237.42,18321.89,9604.40,19313.23,73476.94,N
06/22/2024,17:00,26639.91,18656.82,9706.15,19467.89,74470.76,N
06/22/2024,18:00,26855.69,18795.93,9830.60,19355.91,74838.13,N
06/22/2024,19:00,26491.86,18613.46,9746.86,18973.49,73825.67,N
06/22/2024,20:00,25542.22,17937.84,9432.86,18262.78,71175.71,N
06/22/2024,21:00,23939.88,17038.86,8740.42,17490.58,67209.75,N
06/22/2024,22:00,23079.63,16539.33,9041.30,16924.68,65584.95,N
06/22/2024,23:00,21903.09,15650.10,9173.61,16146.46,62873.26,N
06/22/2024,24:00,20468.21,14875.66,9068.25,15333.78,59745.90,N
