OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/05/2024,01:00,13014.86,9392.80,7659.41,9267.34,39334.41,N
02/05/2024,02:00,12676.56,9267.55,7655.77,9104.43,38704.32,N
02/05/2024,03:00,12441.33,9281.36,7663.55,9084.97,38471.21,N
02/05/2024,04:00,12535.18,9382.71,7740.21,9135.30,38793.40,N
02/05/2024,05:00,12929.69,9688.55,7766.48,9350.47,39735.18,N
02/05/2024,06:00,13876.93,10275.30,7891.44,9900.70,41944.37,N
02/05/2024,07:00,15489.32,11404.60,8095.45,10603.90,45593.27,N
02/05/2024,08:00,16368.38,12031.64,8178.91,10943.45,47522.38,N
02/05/2024,09:00,16453.07,11832.95,8186.59,11028.72,47501.33,N
02/05/2024,10:00,16120.22,11778.36,8085.32,11191.87,47175.76,N
02/05/2024,11:00,15692.11,11638.82,8030.50,11380.67,46742.09,N
02/05/2024,12:00,15197.51,11366.87,7932.29,11409.35,45906.01,N
02/05/2024,13:00,14720.61,11113.95,7813.97,11197.26,44845.80,N
02/05/2024,14:00,14336.97,10866.45,7835.94,11054.52,44093.88,N
02/05/2024,15:00,14039.10,10601.15,7868.61,10939.54,43448.40,N
02/05/2024,16:00,13869.60,10619.98,7858.52,10914.04,43262.14,N
02/05/2024,17:00,13960.90,10863.88,7833.13,10883.31,43541.22,N
02/05/2024,18:00,14534.10,11157.58,7833.94,10917.85,44443.47,N
02/05/2024,19:00,15420.47,11735.43,7764.16,11218.09,46138.16,N
02/05/2024,20:00,15733.10,12064.75,7817.78,11265.34,46880.97,N
02/05/2024,21:00,15702.02,12032.41,7754.70,11195.04,46684.17,N
02/05/2024,22:00,15219.32,11687.66,7656.06,10906.33,45469.37,N
02/05/2024,23:00,14583.07,11099.03,7793.30,10405.85,43881.25,N
02/05/2024,24:00,13945.65,10487.37,8028.64,9968.84,42430.50,N
