OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/13/2024,01:00,19193.12,12758.33,8094.66,11793.40,51839.51,N
01/13/2024,02:00,19040.55,12763.08,8271.66,11631.71,51707.00,N
01/13/2024,03:00,18974.26,12877.29,8515.52,11589.22,51956.29,N
01/13/2024,04:00,19033.95,12999.75,8253.68,11620.15,51907.54,N
01/13/2024,05:00,19364.67,13237.25,8281.51,11806.87,52690.31,N
01/13/2024,06:00,19846.47,13622.13,8411.03,12105.50,53985.14,N
01/13/2024,07:00,20539.74,14250.76,8438.02,12554.63,55783.14,N
01/13/2024,08:00,21086.64,14850.93,8520.86,12949.93,57408.36,N
01/13/2024,09:00,21065.92,14770.38,8573.96,12896.16,57306.42,N
01/13/2024,10:00,20256.52,13849.37,8419.77,12491.20,55016.86,N
01/13/2024,11:00,18985.45,12928.52,8265.90,12055.69,52235.56,N
01/13/2024,12:00,17846.07,12041.28,8120.62,11493.57,49501.55,N
01/13/2024,13:00,16559.37,11522.63,7990.79,11078.42,47151.21,N
01/13/2024,14:00,15568.98,11260.10,7882.82,10753.51,45465.41,N
01/13/2024,15:00,15057.26,11231.57,7825.14,10603.87,44717.83,N
01/13/2024,16:00,14944.43,11108.47,7829.91,10517.26,44400.06,N
01/13/2024,17:00,15688.49,11221.53,7939.81,10606.61,45456.44,N
01/13/2024,18:00,17723.77,11502.40,8085.42,10952.71,48264.31,N
01/13/2024,19:00,20059.08,12111.65,8356.98,11247.88,51775.60,N
01/13/2024,20:00,21158.52,12218.33,8575.22,11207.61,53159.68,N
01/13/2024,21:00,21996.45,12209.93,8653.15,11138.14,53997.67,N
01/13/2024,22:00,22478.23,12153.94,8545.42,11026.08,54203.67,N
01/13/2024,23:00,22571.16,12141.26,8606.51,10824.12,54143.05,N
01/13/2024,24:00,22670.87,12051.74,8624.96,10578.63,53926.21,N
