OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/30/2024,01:00,16083.55,14227.59,8397.61,13973.89,52682.65,N
05/30/2024,02:00,15162.74,13580.47,8298.37,13414.44,50456.02,N
05/30/2024,03:00,14709.83,13070.40,8234.00,13061.65,49075.87,N
05/30/2024,04:00,14298.07,12818.59,8099.57,12814.38,48030.60,N
05/30/2024,05:00,14085.33,12541.32,8002.17,12756.88,47385.70,N
05/30/2024,06:00,14399.79,12768.68,7991.84,13024.07,48184.39,N
05/30/2024,07:00,15152.74,13298.56,8043.35,13315.85,49810.50,N
05/30/2024,08:00,15621.71,13579.80,8078.25,13635.31,50915.07,N
05/30/2024,09:00,16310.94,14258.60,8316.57,14453.72,53339.83,N
05/30/2024,10:00,17079.90,14975.76,8524.65,15454.86,56035.16,N
05/30/2024,11:00,17783.44,15850.13,8681.56,16492.89,58808.03,N
05/30/2024,12:00,18063.51,16769.84,8808.17,17474.52,61116.04,N
05/30/2024,13:00,18486.75,17907.98,8978.41,18288.71,63661.86,N
05/30/2024,14:00,18575.26,18537.73,9035.07,18931.43,65079.49,N
05/30/2024,15:00,18248.74,19257.81,9118.66,19427.80,66053.02,N
05/30/2024,16:00,17435.30,19617.97,8796.96,19652.15,65502.37,N
05/30/2024,17:00,16962.28,20041.35,8370.92,19572.88,64947.43,N
05/30/2024,18:00,16634.26,19827.31,8455.79,19262.02,64179.38,N
05/30/2024,19:00,16150.94,19407.85,8387.47,18339.95,62286.20,N
05/30/2024,20:00,15757.61,18725.22,8204.77,17646.48,60334.08,N
05/30/2024,21:00,15626.00,18147.40,8088.22,17275.96,59137.58,N
05/30/2024,22:00,15440.62,17611.22,8196.21,16171.43,57419.48,N
05/30/2024,23:00,14905.39,16648.02,8211.70,14926.06,54691.16,N
05/30/2024,24:00,14137.12,15759.61,8221.00,13991.57,52109.31,N
