OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/14/2024,01:00,15223.60,12039.60,8644.29,12918.78,48826.26,N
10/14/2024,02:00,14298.23,11319.27,8416.20,12355.24,46388.94,N
10/14/2024,03:00,13593.34,10808.40,8572.74,12028.90,45003.39,N
10/14/2024,04:00,13296.38,10580.43,8659.38,11928.01,44464.20,N
10/14/2024,05:00,13164.51,10429.47,8545.39,11933.79,44073.16,N
10/14/2024,06:00,13420.24,10526.28,8475.32,12058.85,44480.70,N
10/14/2024,07:00,14035.66,10776.03,8532.70,12384.79,45729.19,N
10/14/2024,08:00,14441.34,10903.78,8517.61,12556.13,46418.85,N
10/14/2024,09:00,14806.34,11196.25,8720.45,13065.03,47788.07,N
10/14/2024,10:00,15785.30,12130.56,9681.86,14016.29,51614.02,N
10/14/2024,11:00,16153.05,13131.77,9122.25,14666.47,53073.54,N
10/14/2024,12:00,16809.36,14128.59,8982.95,15569.73,55490.62,N
10/14/2024,13:00,17758.28,15425.24,9145.73,16635.93,58965.18,N
10/14/2024,14:00,18445.29,16698.48,9223.26,17753.41,62120.43,N
10/14/2024,15:00,19402.97,17634.72,9267.40,18623.49,64928.58,N
10/14/2024,16:00,20247.77,18504.08,9406.24,19278.45,67436.55,N
10/14/2024,17:00,20749.17,19017.22,9530.01,19462.81,68759.20,N
10/14/2024,18:00,20661.87,18962.20,9214.86,19066.41,67905.34,N
10/14/2024,19:00,19614.25,18134.20,8557.98,18079.85,64386.28,N
10/14/2024,20:00,18917.84,17240.42,8332.03,17296.80,61787.08,N
10/14/2024,21:00,18309.08,16352.47,8667.45,16514.91,59843.91,N
10/14/2024,22:00,17449.91,15262.05,8884.68,15684.53,57281.17,N
10/14/2024,23:00,16177.94,14012.91,8646.44,14771.35,53608.64,N
10/14/2024,24:00,14724.70,12698.58,8496.02,13857.03,49776.33,N
