OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/28/2024,01:00,15063.63,11773.43,8595.70,12036.87,47469.62,N
10/28/2024,02:00,14326.55,11021.43,8437.80,11576.38,45362.16,N
10/28/2024,03:00,13863.71,10595.85,8381.64,11333.24,44174.44,N
10/28/2024,04:00,13619.75,10311.06,8299.52,11239.31,43469.64,N
10/28/2024,05:00,13738.94,10264.53,8230.03,11362.15,43595.64,N
10/28/2024,06:00,14402.66,10596.54,8242.51,11759.49,45001.20,N
10/28/2024,07:00,15525.26,11353.66,8315.86,12306.38,47501.15,N
10/28/2024,08:00,15898.22,11795.39,8392.08,12573.85,48659.54,N
10/28/2024,09:00,16169.02,11896.75,8429.64,12758.24,49253.65,N
10/28/2024,10:00,16886.81,12347.42,8729.96,13679.35,51643.54,N
10/28/2024,11:00,17885.39,13227.97,9098.12,14780.09,54991.56,N
10/28/2024,12:00,18541.75,14104.73,8955.33,15424.50,57026.31,N
10/28/2024,13:00,19396.42,14844.40,8994.01,15915.71,59150.54,N
10/28/2024,14:00,20441.80,15561.55,9059.33,16562.21,61624.89,N
10/28/2024,15:00,21387.13,16074.80,9232.74,16969.32,63663.98,N
10/28/2024,16:00,22013.18,16653.43,9345.32,17275.71,65287.63,N
10/28/2024,17:00,22423.97,17067.17,9476.12,17232.46,66199.72,N
10/28/2024,18:00,22241.50,17126.46,9489.91,16808.13,65666.00,N
10/28/2024,19:00,21487.82,16822.45,9226.83,16114.09,63651.19,N
10/28/2024,20:00,21123.66,16596.80,9188.34,15929.22,62838.03,N
10/28/2024,21:00,20538.88,16128.07,9156.61,15547.64,61371.20,N
10/28/2024,22:00,19526.78,15403.97,8969.54,15062.39,58962.67,N
10/28/2024,23:00,18273.55,14460.13,8813.63,14396.65,55943.96,N
10/28/2024,24:00,17097.62,13522.59,8743.26,13636.17,52999.65,N
