OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/23/2024,01:00,22747.02,17631.40,8960.21,16283.36,65621.99,N
08/23/2024,02:00,21465.34,16555.05,8612.88,15670.78,62304.06,N
08/23/2024,03:00,20441.55,15784.45,8459.94,15184.58,59870.53,N
08/23/2024,04:00,19770.12,15219.92,8528.68,14996.45,58515.16,N
08/23/2024,05:00,19598.35,14885.86,8788.79,14946.83,58219.82,N
08/23/2024,06:00,19887.28,14704.15,8655.20,15155.27,58401.89,N
08/23/2024,07:00,20425.98,15034.23,8728.08,15418.18,59606.46,N
08/23/2024,08:00,20521.54,15072.17,8687.87,15394.94,59676.53,N
08/23/2024,09:00,21262.53,15720.87,9158.31,16114.98,62256.69,N
08/23/2024,10:00,23045.40,16945.98,9967.43,17246.34,67205.16,N
08/23/2024,11:00,24880.96,18087.96,10133.36,18425.12,71527.41,N
08/23/2024,12:00,26865.64,19054.23,10239.25,19268.88,75427.99,N
08/23/2024,13:00,28509.78,20128.38,10015.03,19986.43,78639.62,N
08/23/2024,14:00,29707.21,21121.40,10241.12,20440.34,81510.07,N
08/23/2024,15:00,30635.77,21907.04,10159.80,20870.18,83572.78,N
08/23/2024,16:00,31117.53,22371.81,9829.16,21042.40,84360.91,N
08/23/2024,17:00,31306.17,22419.22,9816.23,21022.69,84564.31,N
08/23/2024,18:00,31191.33,22411.39,9906.61,20695.55,84204.87,N
08/23/2024,19:00,30123.80,21860.25,10142.57,19897.86,82024.48,N
08/23/2024,20:00,27984.01,20475.85,10146.67,18871.85,77478.38,N
08/23/2024,21:00,26433.88,19437.29,9638.18,18284.75,73794.10,N
08/23/2024,22:00,25116.33,18470.31,9633.14,17678.72,70898.50,N
08/23/2024,23:00,23630.57,17609.23,9531.21,16903.78,67674.78,N
08/23/2024,24:00,22120.08,16561.98,9346.89,16153.47,64182.42,N
