OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/24/2024,01:00,16630.83,12883.91,8238.93,12594.87,50348.54,N
07/24/2024,02:00,15595.58,12286.37,8127.88,12225.57,48235.39,N
07/24/2024,03:00,14976.46,11879.84,8124.37,11960.63,46941.30,N
07/24/2024,04:00,14547.71,11509.15,7937.59,11838.90,45833.35,N
07/24/2024,05:00,14722.90,11444.65,7892.45,11825.55,45885.55,N
07/24/2024,06:00,15062.70,11743.18,8088.15,12095.67,46989.70,N
07/24/2024,07:00,15758.53,12096.02,8280.19,12410.62,48545.37,N
07/24/2024,08:00,16195.92,12333.66,8249.62,12267.77,49046.97,N
07/24/2024,09:00,16962.60,12708.83,8830.14,12768.30,51269.88,N
07/24/2024,10:00,17868.30,13447.88,8994.74,13453.75,53764.66,N
07/24/2024,11:00,19010.62,14198.61,8980.37,13754.50,55944.10,N
07/24/2024,12:00,20200.02,15139.60,9167.25,14447.04,58953.90,N
07/24/2024,13:00,21589.12,15886.94,9232.23,15115.37,61823.66,N
07/24/2024,14:00,23031.72,16562.43,9370.93,15559.35,64524.44,N
07/24/2024,15:00,24161.52,16895.26,9455.60,15947.35,66459.73,N
07/24/2024,16:00,24971.86,17247.58,9575.21,16281.46,68076.11,N
07/24/2024,17:00,25626.86,17704.04,9706.10,16328.22,69365.22,N
07/24/2024,18:00,25899.23,17733.40,9531.55,16202.13,69366.31,N
07/24/2024,19:00,25428.54,17412.17,9567.91,15781.28,68189.90,N
07/24/2024,20:00,24352.43,16865.91,9047.51,15296.22,65562.07,N
07/24/2024,21:00,22999.58,16143.97,8675.28,14972.14,62790.97,N
07/24/2024,22:00,22329.39,15754.17,8770.88,14756.56,61611.00,N
07/24/2024,23:00,21205.54,14871.92,8849.74,14162.05,59089.25,N
07/24/2024,24:00,19543.07,13906.44,8945.63,13376.60,55771.74,N
