OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/16/2024,01:00,13963.47,11926.38,7926.91,10604.20,44420.96,N
04/16/2024,02:00,13181.62,11385.15,7810.64,10340.91,42718.32,N
04/16/2024,03:00,12579.01,11041.68,7686.09,10152.32,41459.10,N
04/16/2024,04:00,12510.98,10806.16,7627.44,10043.71,40988.29,N
04/16/2024,05:00,12476.34,10857.97,7749.01,10125.22,41208.53,N
04/16/2024,06:00,13058.32,11095.59,7646.76,10614.16,42414.83,N
04/16/2024,07:00,14275.90,11975.30,7757.31,11287.68,45296.19,N
04/16/2024,08:00,14827.98,12277.42,7757.42,11495.09,46357.92,N
04/16/2024,09:00,15136.77,12482.71,7780.48,11691.56,47091.52,N
04/16/2024,10:00,15631.11,12865.31,7915.07,12118.18,48529.68,N
04/16/2024,11:00,15973.88,13227.71,8074.72,12631.12,49907.43,N
04/16/2024,12:00,16368.40,13634.78,8225.61,13031.29,51260.08,N
04/16/2024,13:00,16918.27,13806.83,8219.05,13427.63,52371.79,N
04/16/2024,14:00,17444.86,14075.28,8262.68,13800.36,53583.18,N
04/16/2024,15:00,18040.74,14358.39,8327.11,14140.18,54866.42,N
04/16/2024,16:00,18490.04,14623.74,8333.55,14373.56,55820.89,N
04/16/2024,17:00,18995.00,14987.57,8490.99,14399.16,56872.72,N
04/16/2024,18:00,19123.81,15157.44,8550.48,14240.96,57072.69,N
04/16/2024,19:00,18849.68,15203.92,8521.97,13779.90,56355.48,N
04/16/2024,20:00,18058.00,14710.44,7740.23,13390.35,53899.02,N
04/16/2024,21:00,17942.78,14372.47,7346.43,13242.17,52903.85,N
04/16/2024,22:00,17622.59,14214.61,7604.33,13000.20,52441.74,N
04/16/2024,23:00,16603.04,13731.87,7757.33,12509.05,50601.28,N
04/16/2024,24:00,15568.67,13006.46,7880.10,11981.36,48436.59,N
