OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/17/2024,01:00,26408.45,19714.63,8378.91,14742.86,69244.84,N
01/17/2024,02:00,26457.35,19770.70,8148.49,14681.11,69057.64,N
01/17/2024,03:00,26474.50,19885.80,8157.21,14597.36,69114.86,N
01/17/2024,04:00,26654.03,20025.26,8119.95,14708.87,69508.11,N
01/17/2024,05:00,27141.88,20455.82,8155.13,14957.54,70710.37,N
01/17/2024,06:00,28179.51,21114.24,8234.84,15467.68,72996.27,N
01/17/2024,07:00,29396.30,22123.72,8395.01,16156.97,76072.01,N
01/17/2024,08:00,29956.90,22559.79,8466.23,16396.45,77379.37,N
01/17/2024,09:00,29033.47,21923.39,8422.66,16128.89,75508.41,N
01/17/2024,10:00,27493.21,20650.31,8502.65,15611.93,72258.09,N
01/17/2024,11:00,25935.45,19178.41,8377.09,14974.24,68465.19,N
01/17/2024,12:00,24408.88,17703.92,8325.21,14322.45,64760.46,N
01/17/2024,13:00,23035.58,16536.83,8203.07,13729.58,61505.06,N
01/17/2024,14:00,21833.85,15502.25,7929.99,13249.70,58515.79,N
01/17/2024,15:00,21006.31,14811.39,7805.20,12945.52,56568.42,N
01/17/2024,16:00,20554.07,14523.45,7823.23,12837.37,55738.12,N
01/17/2024,17:00,20953.63,14642.96,7809.30,12997.18,56403.07,N
01/17/2024,18:00,22248.40,15409.44,7761.07,13437.37,58856.27,N
01/17/2024,19:00,23716.97,16641.20,7985.83,13776.50,62120.50,N
01/17/2024,20:00,23972.09,17105.03,8133.80,13692.10,62903.03,N
01/17/2024,21:00,23957.37,17268.79,8195.19,13540.86,62962.21,N
01/17/2024,22:00,23341.28,16902.06,8221.64,13119.88,61584.85,N
01/17/2024,23:00,22214.67,16170.28,8193.00,12444.72,59022.67,N
01/17/2024,24:00,21186.09,15513.76,8288.39,11822.13,56810.37,N
