OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/04/2024,01:00,12728.34,9564.02,7749.88,9221.44,39263.68,N
02/04/2024,02:00,12420.09,9355.31,7711.61,9043.26,38530.26,N
02/04/2024,03:00,12317.20,9194.59,7611.64,8929.11,38052.54,N
02/04/2024,04:00,12186.34,9177.56,7573.12,8885.06,37822.08,N
02/04/2024,05:00,12218.06,9246.75,7565.17,8901.40,37931.38,N
02/04/2024,06:00,12520.73,9506.56,7636.05,8995.67,38659.01,N
02/04/2024,07:00,12977.66,9946.10,7701.19,9300.70,39925.64,N
02/04/2024,08:00,13617.46,10443.85,7793.18,9533.58,41388.07,N
02/04/2024,09:00,14266.65,10564.09,7823.23,9789.51,42443.48,N
02/04/2024,10:00,14719.57,10553.42,7932.84,9955.06,43160.90,N
02/04/2024,11:00,14763.51,10456.11,7920.14,10069.08,43208.84,N
02/04/2024,12:00,14416.67,10276.53,7787.33,10076.97,42557.51,N
02/04/2024,13:00,14121.66,10250.27,7818.69,10094.20,42284.83,N
02/04/2024,14:00,13900.99,10129.29,7829.72,10082.87,41942.87,N
02/04/2024,15:00,13814.86,10093.23,7877.52,10035.54,41821.15,N
02/04/2024,16:00,13815.88,10347.92,7804.92,10060.96,42029.68,N
02/04/2024,17:00,14094.73,10620.03,7782.06,10129.79,42626.61,N
02/04/2024,18:00,14709.01,10770.61,7676.00,10279.76,43435.37,N
02/04/2024,19:00,15473.65,11237.34,7831.79,10672.01,45214.79,N
02/04/2024,20:00,15729.37,11488.52,7945.61,10765.42,45928.92,N
02/04/2024,21:00,15561.71,11378.51,7965.47,10605.91,45511.60,N
02/04/2024,22:00,15165.99,11126.05,7893.17,10377.32,44562.53,N
02/04/2024,23:00,14400.17,10513.72,7779.94,9982.73,42676.56,N
02/04/2024,24:00,13616.84,9848.68,7697.42,9581.24,40744.19,N
