OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/22/2024,01:00,11547.36,9592.18,7688.99,9411.14,38239.67,N
04/22/2024,02:00,11164.58,9148.82,7673.45,9149.70,37136.56,N
04/22/2024,03:00,10983.48,8885.07,7632.21,8993.17,36493.93,N
04/22/2024,04:00,11123.16,8740.23,7710.50,8952.29,36526.18,N
04/22/2024,05:00,11467.91,8860.96,7615.13,9099.55,37043.54,N
04/22/2024,06:00,12420.71,9333.65,7642.24,9549.20,38945.80,N
04/22/2024,07:00,13903.76,10226.27,7801.34,10142.37,42073.74,N
04/22/2024,08:00,14528.17,10721.19,7828.46,10341.57,43419.40,N
04/22/2024,09:00,14357.65,10911.80,7756.79,10595.76,43622.00,N
04/22/2024,10:00,14357.76,10816.66,7679.37,10821.21,43674.99,N
04/22/2024,11:00,14344.50,10743.14,7766.07,10942.37,43796.07,N
04/22/2024,12:00,14208.98,10702.20,7981.96,11045.03,43938.17,N
04/22/2024,13:00,14034.61,10735.22,8035.04,11211.94,44016.81,N
04/22/2024,14:00,14042.53,10815.15,7997.30,11371.57,44226.55,N
04/22/2024,15:00,14183.46,11074.92,7974.17,11523.36,44755.90,N
04/22/2024,16:00,14212.81,11315.35,7997.44,11697.63,45223.22,N
04/22/2024,17:00,14586.92,11694.36,8016.85,11924.63,46222.77,N
04/22/2024,18:00,15012.91,12008.83,7913.61,12060.51,46995.87,N
04/22/2024,19:00,15282.86,12100.13,7958.31,11851.70,47193.00,N
04/22/2024,20:00,15246.51,12054.86,7906.03,11595.81,46803.21,N
04/22/2024,21:00,15505.90,12218.08,7954.51,11565.23,47243.72,N
04/22/2024,22:00,15148.75,11954.55,7936.96,11263.37,46303.63,N
04/22/2024,23:00,14108.52,11239.98,7782.95,10631.68,43763.12,N
04/22/2024,24:00,13011.08,10394.66,7594.13,9945.50,40945.37,N
