OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/06/2024,01:00,16865.02,12799.57,7753.14,13104.01,50521.73,N
09/06/2024,02:00,15807.42,12381.64,7646.44,12704.14,48539.63,N
09/06/2024,03:00,15213.66,11991.95,7782.83,12461.48,47449.92,N
09/06/2024,04:00,14952.56,11795.63,7880.95,12374.59,47003.73,N
09/06/2024,05:00,14971.94,11752.95,8061.40,12559.08,47345.37,N
09/06/2024,06:00,15381.53,11976.48,8351.60,12930.40,48640.00,N
09/06/2024,07:00,16324.40,12503.54,8489.70,13384.47,50702.11,N
09/06/2024,08:00,16696.65,12718.40,8569.46,13545.09,51529.60,N
09/06/2024,09:00,17279.09,13128.19,8586.83,13731.01,52725.12,N
09/06/2024,10:00,18476.90,13873.93,8866.64,14145.87,55363.34,N
09/06/2024,11:00,19668.49,14334.09,9067.28,14568.66,57638.51,N
09/06/2024,12:00,21121.50,15035.66,8958.74,14827.74,59943.63,N
09/06/2024,13:00,22170.04,15687.33,8973.78,15249.05,62080.20,N
09/06/2024,14:00,23044.07,16300.72,9110.12,15580.44,64035.35,N
09/06/2024,15:00,23806.22,16972.45,9098.28,15875.87,65752.81,N
09/06/2024,16:00,23861.26,17362.12,8559.33,15862.47,65645.18,N
09/06/2024,17:00,23088.56,17641.29,8388.40,15773.84,64892.09,N
09/06/2024,18:00,22546.63,17790.84,8514.88,15606.72,64459.07,N
09/06/2024,19:00,21984.39,17536.15,8817.21,15283.72,63621.47,N
09/06/2024,20:00,21024.83,17000.43,8765.59,14873.70,61664.55,N
09/06/2024,21:00,20451.25,16435.84,8607.01,14638.05,60132.15,N
09/06/2024,22:00,19590.33,15823.79,8574.16,14229.32,58217.60,N
09/06/2024,23:00,18395.06,14944.60,8333.78,13633.60,55307.05,N
09/06/2024,24:00,17226.23,14092.70,8121.32,12990.83,52431.08,N
