OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/07/2024,01:00,20512.82,15542.14,8902.52,15692.62,60650.10,N
08/07/2024,02:00,19232.66,14835.22,8766.59,14823.69,57658.16,N
08/07/2024,03:00,18276.49,14169.83,8630.08,14289.20,55365.59,N
08/07/2024,04:00,17605.49,13608.81,8636.08,14056.08,53906.47,N
08/07/2024,05:00,17344.04,13284.32,8583.47,13936.06,53147.90,N
08/07/2024,06:00,17514.71,13224.28,8573.51,14167.07,53479.57,N
08/07/2024,07:00,17824.59,13595.94,8540.26,14373.55,54334.34,N
08/07/2024,08:00,18181.87,13692.87,8659.41,14441.88,54976.03,N
08/07/2024,09:00,19431.29,14564.35,9270.53,15333.50,58599.67,N
08/07/2024,10:00,21155.30,15544.91,9330.00,16463.12,62493.33,N
08/07/2024,11:00,23434.27,16893.46,9400.59,17542.54,67270.85,N
08/07/2024,12:00,25982.20,18443.88,9630.82,18709.56,72766.46,N
08/07/2024,13:00,27857.80,19928.52,9881.85,19724.00,77392.17,N
08/07/2024,14:00,29414.08,20941.56,9746.01,20559.24,80660.89,N
08/07/2024,15:00,30196.44,21527.96,9287.26,20928.68,81940.33,N
08/07/2024,16:00,30742.42,21940.78,9156.02,21112.11,82951.34,N
08/07/2024,17:00,31018.38,22058.26,9120.53,21150.08,83347.25,N
08/07/2024,18:00,31116.61,22253.63,9101.65,21006.38,83478.27,N
08/07/2024,19:00,30760.76,22117.02,9184.77,20470.85,82533.39,N
08/07/2024,20:00,29584.78,21604.00,9255.43,19746.15,80190.36,N
08/07/2024,21:00,28076.23,20767.02,9076.03,19201.17,77120.46,N
08/07/2024,22:00,26944.11,20223.04,9104.20,18733.10,75004.45,N
08/07/2024,23:00,25086.31,18852.37,8799.90,17783.24,70521.82,N
08/07/2024,24:00,23095.86,17392.67,8558.63,16735.97,65783.13,N
