OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
11/09/2024,01:00,12533.35,10718.39,8357.20,12839.85,44448.78,N
11/09/2024,02:00,12083.41,10172.53,8278.58,12129.93,42664.46,N
11/09/2024,03:00,11616.16,9786.29,8249.06,11538.38,41189.89,N
11/09/2024,04:00,11360.69,9533.80,8250.89,11094.02,40239.41,N
11/09/2024,05:00,11340.87,9457.31,8271.63,10894.83,39964.64,N
11/09/2024,06:00,11619.35,9529.78,8332.23,10860.29,40341.64,N
11/09/2024,07:00,11991.34,9731.56,8336.66,10990.14,41049.71,N
11/09/2024,08:00,12528.47,10140.48,8508.38,11181.59,42358.93,N
11/09/2024,09:00,13531.86,10997.28,8894.32,11756.89,45180.35,N
11/09/2024,10:00,14069.05,11260.42,8901.86,12062.57,46293.90,N
11/09/2024,11:00,13985.50,11209.12,9066.06,12391.04,46651.72,N
11/09/2024,12:00,13889.89,11387.88,8680.33,12912.38,46870.47,N
11/09/2024,13:00,14161.63,11947.96,8564.32,13606.20,48280.11,N
11/09/2024,14:00,14412.04,12565.88,8583.17,14191.67,49752.76,N
11/09/2024,15:00,14807.79,13140.80,8569.04,14713.81,51231.44,N
11/09/2024,16:00,15104.80,13438.33,8530.31,14980.69,52054.13,N
11/09/2024,17:00,15115.97,13489.49,8429.95,14876.47,51911.87,N
11/09/2024,18:00,14841.22,13104.40,8116.83,14507.71,50570.16,N
11/09/2024,19:00,14846.39,12893.56,8391.88,14318.72,50450.55,N
11/09/2024,20:00,14506.60,12485.25,8485.24,13916.34,49393.43,N
11/09/2024,21:00,14164.25,12054.16,8451.37,13641.56,48311.35,N
11/09/2024,22:00,13816.18,11646.82,8348.23,13411.24,47222.47,N
11/09/2024,23:00,13199.08,11087.25,8164.82,12951.49,45402.65,N
11/09/2024,24:00,12465.99,10568.16,8120.12,12478.05,43632.33,N
