OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/16/2024,01:00,11919.35,9629.13,7541.42,9357.86,38447.76,N
02/16/2024,02:00,11617.73,9357.82,7560.93,9125.59,37662.07,N
02/16/2024,03:00,11440.64,9041.19,7556.67,8999.62,37038.11,N
02/16/2024,04:00,11388.40,9034.86,7570.96,8981.97,36976.19,N
02/16/2024,05:00,11620.33,9249.65,7587.68,9076.20,37533.86,N
02/16/2024,06:00,12301.41,9658.84,7701.79,9509.78,39171.83,N
02/16/2024,07:00,13442.69,10465.93,7843.96,10098.73,41851.31,N
02/16/2024,08:00,14107.58,10908.97,7865.80,10428.51,43310.87,N
02/16/2024,09:00,14288.51,11212.44,7720.39,10682.68,43904.02,N
02/16/2024,10:00,14558.09,11416.09,7700.40,10970.17,44644.74,N
02/16/2024,11:00,14542.71,11424.97,7695.62,11082.48,44745.78,N
02/16/2024,12:00,14367.10,11276.75,7717.34,11132.70,44493.88,N
02/16/2024,13:00,14329.39,11239.33,7709.20,11153.56,44431.48,N
02/16/2024,14:00,14250.73,11374.30,7765.12,11161.98,44552.12,N
02/16/2024,15:00,14072.01,11392.99,7756.43,11126.73,44348.16,N
02/16/2024,16:00,13979.11,11389.78,7758.19,11074.24,44201.31,N
02/16/2024,17:00,14066.27,11387.88,7752.09,10943.55,44149.78,N
02/16/2024,18:00,14415.77,11406.92,7676.12,10900.64,44399.45,N
02/16/2024,19:00,15020.76,11561.27,7695.77,10974.19,45251.99,N
02/16/2024,20:00,15282.59,11647.83,7895.31,10881.93,45707.66,N
02/16/2024,21:00,15465.90,11367.04,7980.90,10656.17,45470.01,N
02/16/2024,22:00,15498.72,11087.35,8059.10,10311.59,44956.76,N
02/16/2024,23:00,15337.88,10717.11,8134.89,10010.04,44199.92,N
02/16/2024,24:00,15044.71,10217.72,8084.65,9636.26,42983.34,N
