OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/14/2024,01:00,17991.35,14895.54,8794.85,14555.17,56236.91,N
09/14/2024,02:00,16959.04,14241.00,8632.11,14070.31,53902.45,N
09/14/2024,03:00,16059.75,13490.75,8570.41,13463.18,51584.09,N
09/14/2024,04:00,15459.41,13179.60,8499.81,13068.13,50206.94,N
09/14/2024,05:00,15142.39,12633.03,8454.30,13030.47,49260.20,N
09/14/2024,06:00,15038.68,12469.98,8364.73,13059.45,48932.84,N
09/14/2024,07:00,15191.06,12537.89,8379.76,13181.99,49290.71,N
09/14/2024,08:00,15240.84,12685.48,8295.53,13297.89,49519.75,N
09/14/2024,09:00,16188.98,13344.94,8438.31,13790.71,51762.94,N
09/14/2024,10:00,17484.19,14216.53,8613.08,14871.91,55185.71,N
09/14/2024,11:00,18768.44,15341.47,8761.51,15992.78,58864.20,N
09/14/2024,12:00,20293.71,16360.09,8829.12,16962.39,62445.31,N
09/14/2024,13:00,21915.32,17347.40,9137.14,18042.18,66442.04,N
09/14/2024,14:00,23307.03,18326.86,9215.65,18863.67,69713.20,N
09/14/2024,15:00,24431.90,19188.74,8980.83,19437.09,72038.57,N
09/14/2024,16:00,25229.04,19567.01,8561.00,19608.62,72965.66,N
09/14/2024,17:00,25822.06,19538.44,8374.78,19502.28,73237.56,N
09/14/2024,18:00,25662.07,19600.03,8394.02,19155.77,72811.89,N
09/14/2024,19:00,25111.89,19676.43,8527.91,18654.33,71970.56,N
09/14/2024,20:00,24152.33,19052.70,8496.74,18110.29,69812.06,N
09/14/2024,21:00,23335.63,18463.74,8745.14,17559.17,68103.69,N
09/14/2024,22:00,22392.95,17560.44,9044.13,16827.06,65824.58,N
09/14/2024,23:00,21135.33,16571.41,8906.50,16004.57,62617.81,N
09/14/2024,24:00,19743.60,15661.69,8822.22,15191.99,59419.51,N
