OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/01/2024,01:00,18349.07,14266.24,8194.54,13724.73,54534.57,N
09/01/2024,02:00,17323.11,13655.75,8082.43,13206.21,52267.50,N
09/01/2024,03:00,16544.34,13376.47,8018.62,12848.39,50787.82,N
09/01/2024,04:00,16013.84,12915.49,8159.19,12539.00,49627.51,N
09/01/2024,05:00,15771.49,12277.99,8047.31,12464.15,48560.93,N
09/01/2024,06:00,15644.41,11918.30,7990.10,12451.54,48004.35,N
09/01/2024,07:00,15602.27,11886.38,7955.63,12485.79,47930.06,N
09/01/2024,08:00,15721.90,11870.90,8250.85,12527.04,48370.70,N
09/01/2024,09:00,16590.09,12438.85,8671.28,12914.43,50614.65,N
09/01/2024,10:00,17854.38,13575.04,9057.63,13580.80,54067.85,N
09/01/2024,11:00,19059.67,14761.59,9511.99,13911.72,57244.98,N
09/01/2024,12:00,20123.96,15879.04,9486.32,14315.86,59805.17,N
09/01/2024,13:00,21208.99,16931.96,9328.97,14996.35,62466.28,N
09/01/2024,14:00,22444.32,17767.22,9314.11,15677.38,65203.04,N
09/01/2024,15:00,23311.91,18273.89,8614.05,16395.80,66595.65,N
09/01/2024,16:00,23871.69,18387.20,8321.42,16732.27,67312.57,N
09/01/2024,17:00,24098.63,18556.45,8286.96,16845.64,67787.67,N
09/01/2024,18:00,23949.63,18571.89,8240.97,16834.76,67597.26,N
09/01/2024,19:00,23801.16,18366.15,8401.95,16378.45,66947.71,N
09/01/2024,20:00,22944.10,17762.99,8794.11,15994.87,65496.06,N
09/01/2024,21:00,22097.93,17352.99,8912.29,15830.72,64193.93,N
09/01/2024,22:00,21047.11,16729.79,8966.12,15405.34,62148.35,N
09/01/2024,23:00,19779.81,15914.23,8919.58,14914.12,59527.75,N
09/01/2024,24:00,18493.46,14996.16,8600.38,14327.20,56417.20,N
