OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/27/2024,01:00,19257.35,13077.66,8990.79,13708.10,55033.90,N
08/27/2024,02:00,18108.54,12497.11,8906.37,13239.34,52751.35,N
08/27/2024,03:00,17275.09,12042.95,8708.65,12942.88,50969.57,N
08/27/2024,04:00,16728.65,11808.23,8576.18,12780.93,49894.00,N
08/27/2024,05:00,16592.45,11766.13,8443.43,12889.02,49691.03,N
08/27/2024,06:00,16856.05,12145.62,8316.03,13271.04,50588.74,N
08/27/2024,07:00,17666.83,13005.00,8020.50,13727.88,52420.21,N
08/27/2024,08:00,17805.13,13277.06,7858.47,13837.53,52778.19,N
08/27/2024,09:00,18994.17,13594.57,8855.03,14660.97,56104.74,N
08/27/2024,10:00,20467.90,13960.93,9838.00,15536.85,59803.66,N
08/27/2024,11:00,21793.14,14645.76,9769.50,16451.24,62659.66,N
08/27/2024,12:00,23610.99,15656.03,9606.43,17112.74,65986.19,N
08/27/2024,13:00,25132.27,16467.46,9605.28,16945.32,68150.33,N
08/27/2024,14:00,26486.05,17115.35,9704.22,16497.69,69803.31,N
08/27/2024,15:00,27442.57,17758.50,9891.67,16535.93,71628.68,N
08/27/2024,16:00,28167.76,18270.51,10004.46,16887.27,73329.99,N
08/27/2024,17:00,28651.24,18953.51,10132.65,17236.22,74973.62,N
08/27/2024,18:00,28643.66,19066.10,9981.55,17527.14,75218.45,N
08/27/2024,19:00,27836.67,18530.08,9871.10,17441.54,73679.38,N
08/27/2024,20:00,25962.10,17784.49,9703.72,17000.54,70450.85,N
08/27/2024,21:00,24793.06,17242.01,9327.20,16635.05,67997.32,N
08/27/2024,22:00,23638.70,16324.35,9215.40,16081.71,65260.15,N
08/27/2024,23:00,21873.51,15353.10,9076.02,15246.25,61548.87,N
08/27/2024,24:00,20117.67,14276.86,8736.42,14448.16,57579.11,N
