OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/11/2024,01:00,11821.62,9772.94,7684.29,9583.72,38862.57,N
04/11/2024,02:00,11386.57,9325.83,7638.39,9296.28,37647.07,N
04/11/2024,03:00,11248.59,9012.85,7640.96,9030.20,36932.61,N
04/11/2024,04:00,11145.76,8857.81,7624.58,8951.47,36579.63,N
04/11/2024,05:00,11414.69,8926.64,7672.15,9037.99,37051.48,N
04/11/2024,06:00,12176.66,9349.62,7656.89,9443.55,38626.72,N
04/11/2024,07:00,13482.43,10250.44,7372.08,10066.40,41171.35,N
04/11/2024,08:00,14169.35,10720.06,7585.53,10323.45,42798.39,N
04/11/2024,09:00,14244.19,10894.65,8299.25,10533.27,43971.36,N
04/11/2024,10:00,14264.71,10836.65,8548.74,10771.84,44421.94,N
04/11/2024,11:00,14107.96,10817.76,8218.14,11044.14,44188.00,N
04/11/2024,12:00,13867.94,10929.43,8028.06,11181.44,44006.87,N
04/11/2024,13:00,13700.52,11264.02,7930.20,11195.78,44090.53,N
04/11/2024,14:00,13720.55,11763.20,7950.76,11564.01,44998.52,N
04/11/2024,15:00,13823.41,12352.00,8015.75,11898.33,46089.50,N
04/11/2024,16:00,13944.23,12957.87,7970.31,12236.29,47108.69,N
04/11/2024,17:00,14293.45,13652.15,8052.52,12553.32,48551.44,N
04/11/2024,18:00,14653.34,14007.92,8122.12,12747.92,49531.30,N
04/11/2024,19:00,14735.73,14063.10,8150.63,12472.61,49422.08,N
04/11/2024,20:00,14502.97,13515.61,7569.84,11910.62,47499.04,N
04/11/2024,21:00,14587.55,13296.85,7578.33,11778.57,47241.30,N
04/11/2024,22:00,14420.87,12921.70,7567.65,11416.80,46327.01,N
04/11/2024,23:00,13506.21,11857.80,7680.36,10729.99,43774.35,N
04/11/2024,24:00,12495.59,10825.28,7717.67,9992.32,41030.86,N
