OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/07/2024,01:00,15321.63,12694.68,7631.41,13221.55,48869.27,N
05/07/2024,02:00,14387.96,12117.03,7420.52,12768.30,46693.80,N
05/07/2024,03:00,13861.73,11761.00,7285.32,12471.56,45379.60,N
05/07/2024,04:00,13500.95,11554.75,7213.80,12352.70,44622.19,N
05/07/2024,05:00,13548.28,11568.49,7140.54,12452.70,44710.01,N
05/07/2024,06:00,14034.80,11855.29,7322.72,12881.50,46094.31,N
05/07/2024,07:00,14968.66,12463.74,7365.68,13381.03,48179.11,N
05/07/2024,08:00,15373.87,12943.46,7214.14,13555.89,49087.37,N
05/07/2024,09:00,16227.39,13432.98,8139.24,13903.96,51703.56,N
05/07/2024,10:00,17217.48,13786.71,8383.81,14221.39,53609.40,N
05/07/2024,11:00,18174.45,14124.27,8079.18,14716.14,55094.04,N
05/07/2024,12:00,18911.03,14818.55,7881.62,15251.57,56862.78,N
05/07/2024,13:00,19832.93,15706.10,7971.44,15860.28,59370.75,N
05/07/2024,14:00,20850.95,16379.91,8126.85,16537.25,61894.96,N
05/07/2024,15:00,22016.21,17179.68,8565.85,16993.69,64755.44,N
05/07/2024,16:00,22746.80,17696.75,9322.04,17419.83,67185.41,N
05/07/2024,17:00,23670.26,18335.07,9333.75,17621.91,68960.98,N
05/07/2024,18:00,24067.26,18354.82,8869.72,17456.04,68747.84,N
05/07/2024,19:00,23754.89,18064.39,8804.72,16885.10,67509.09,N
05/07/2024,20:00,22824.09,17579.78,8519.56,16277.11,65200.53,N
05/07/2024,21:00,22087.65,17312.76,8269.33,16006.98,63676.72,N
05/07/2024,22:00,21338.18,16814.53,8402.51,15515.70,62070.91,N
05/07/2024,23:00,19853.92,15732.53,8460.06,14776.47,58822.99,N
05/07/2024,24:00,18358.98,14589.50,8227.68,14034.27,55210.43,N
