OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/03/2024,01:00,17005.41,13219.66,8045.41,13788.27,52058.76,N
09/03/2024,02:00,16205.19,12642.18,7972.18,13280.39,50099.95,N
09/03/2024,03:00,15748.00,12277.17,7984.80,12909.83,48919.81,N
09/03/2024,04:00,15520.05,12029.61,8003.05,12860.36,48413.06,N
09/03/2024,05:00,15687.38,11961.72,8045.57,12888.39,48583.07,N
09/03/2024,06:00,16196.31,12356.01,8122.95,13229.63,49904.90,N
09/03/2024,07:00,17093.00,13059.96,8216.53,13695.78,52065.27,N
09/03/2024,08:00,17340.99,13309.70,8252.73,13759.26,52662.68,N
09/03/2024,09:00,17533.12,13573.56,8257.67,14037.25,53401.61,N
09/03/2024,10:00,18034.46,14096.39,8315.37,14660.64,55106.85,N
09/03/2024,11:00,18311.19,14574.19,8289.73,15383.92,56559.03,N
09/03/2024,12:00,18673.02,15135.20,8348.72,16220.04,58376.98,N
09/03/2024,13:00,18990.55,15662.07,8380.27,16907.29,59940.18,N
09/03/2024,14:00,19244.68,16069.93,8387.97,17345.29,61047.87,N
09/03/2024,15:00,19111.15,16616.41,8375.69,17521.80,61625.04,N
09/03/2024,16:00,19102.51,16968.23,8380.28,17532.65,61983.67,N
09/03/2024,17:00,19128.85,16924.05,8407.23,17411.12,61871.25,N
09/03/2024,18:00,19039.28,16770.25,8422.72,17065.16,61297.43,N
09/03/2024,19:00,18903.24,16454.06,8517.62,16717.72,60592.65,N
09/03/2024,20:00,18747.59,16048.01,8547.05,16448.87,59791.52,N
09/03/2024,21:00,18902.27,15783.93,8572.17,16336.66,59595.04,N
09/03/2024,22:00,18379.31,15254.15,8609.89,15852.23,58095.59,N
09/03/2024,23:00,17390.47,14400.58,8397.09,15139.45,55327.59,N
09/03/2024,24:00,16327.90,13623.46,8265.92,14384.29,52601.56,N
