OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/15/2024,01:00,21965.60,15864.25,8899.80,15490.97,62220.62,N
08/15/2024,02:00,20805.09,15258.78,8811.36,14843.70,59718.92,N
08/15/2024,03:00,19937.32,14596.67,8732.61,14406.12,57672.71,N
08/15/2024,04:00,19283.46,14054.11,8647.28,14168.31,56153.15,N
08/15/2024,05:00,19017.82,13663.42,8581.99,14055.78,55319.00,N
08/15/2024,06:00,19343.01,13874.72,8554.52,14258.87,56031.13,N
08/15/2024,07:00,19864.85,14370.76,8673.24,14549.76,57458.61,N
08/15/2024,08:00,19879.88,14408.85,8714.11,14627.63,57630.48,N
08/15/2024,09:00,20955.88,15006.19,9092.77,15774.53,60829.36,N
08/15/2024,10:00,22752.61,15987.97,9545.97,17225.74,65512.29,N
08/15/2024,11:00,24432.61,17109.93,9385.63,18125.33,69053.50,N
08/15/2024,12:00,26229.43,18300.16,9551.90,19225.22,73306.71,N
08/15/2024,13:00,27945.13,19427.25,10003.76,20158.96,77535.10,N
08/15/2024,14:00,29442.79,20433.60,10029.23,20866.49,80772.11,N
08/15/2024,15:00,30260.79,21270.45,9565.32,21114.78,82211.34,N
08/15/2024,16:00,30730.61,21652.22,9423.52,21247.70,83054.05,N
08/15/2024,17:00,30964.36,21985.37,9402.59,20898.94,83251.25,N
08/15/2024,18:00,31138.75,22152.95,9284.85,20395.79,82972.33,N
08/15/2024,19:00,30860.09,22125.13,9312.52,19959.38,82257.12,N
08/15/2024,20:00,29767.37,21488.87,9244.83,19520.05,80021.13,N
08/15/2024,21:00,28532.52,20722.46,8964.83,19061.71,77281.52,N
08/15/2024,22:00,27154.18,19845.53,9138.97,18479.38,74618.06,N
08/15/2024,23:00,25616.51,18636.46,9442.80,17558.99,71254.76,N
08/15/2024,24:00,23813.33,17326.08,9185.05,16667.07,66991.54,N
