OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/16/2024,01:00,21331.64,14811.16,9039.01,13796.25,58978.05,N
07/16/2024,02:00,20153.39,13953.00,8994.64,13199.36,56300.39,N
07/16/2024,03:00,19301.11,13193.62,8845.69,12548.06,53888.48,N
07/16/2024,04:00,18486.56,12688.30,8695.38,12213.28,52083.52,N
07/16/2024,05:00,18253.26,12495.55,8647.35,12061.03,51457.20,N
07/16/2024,06:00,18490.90,12480.48,8582.12,12172.83,51726.33,N
07/16/2024,07:00,18783.48,12696.92,8561.13,12313.08,52354.61,N
07/16/2024,08:00,19053.60,13032.79,8588.82,12632.26,53307.46,N
07/16/2024,09:00,20133.22,13972.65,9013.73,13672.53,56792.13,N
07/16/2024,10:00,21548.74,14709.26,9125.12,14826.50,60209.62,N
07/16/2024,11:00,23074.30,15729.32,9138.01,15938.07,63879.71,N
07/16/2024,12:00,24661.58,16856.88,9346.71,16924.40,67789.58,N
07/16/2024,13:00,26301.58,18083.22,9582.28,17958.49,71925.57,N
07/16/2024,14:00,27792.21,19202.43,9788.42,18745.22,75528.27,N
07/16/2024,15:00,28951.97,19923.90,9519.72,19359.51,77755.10,N
07/16/2024,16:00,29803.06,20445.70,9354.02,19690.90,79293.68,N
07/16/2024,17:00,30051.77,20592.65,9378.06,19824.54,79847.02,N
07/16/2024,18:00,29972.64,20461.54,9363.49,19720.00,79517.67,N
07/16/2024,19:00,29604.17,20612.78,9465.24,19197.78,78879.96,N
07/16/2024,20:00,28569.58,20045.67,9763.80,18610.96,76990.00,N
07/16/2024,21:00,26820.30,19335.81,9275.32,17927.94,73359.38,N
07/16/2024,22:00,26130.57,18752.12,9450.44,17319.87,71653.00,N
07/16/2024,23:00,24758.42,17617.67,9423.19,16385.58,68184.86,N
07/16/2024,24:00,23237.92,16541.21,9200.97,15481.60,64461.70,N
