OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
12/24/2024,01:00,12706.54,10535.11,8778.17,10402.25,42422.08,N
12/24/2024,02:00,12100.78,10144.90,8769.85,10104.06,41119.59,N
12/24/2024,03:00,11624.36,9758.47,8776.74,9986.70,40146.27,N
12/24/2024,04:00,11542.41,9506.36,8726.06,9874.86,39649.69,N
12/24/2024,05:00,11704.72,9270.42,8708.56,9888.73,39572.44,N
12/24/2024,06:00,11985.44,9415.41,8720.34,10023.87,40145.07,N
12/24/2024,07:00,12363.49,9901.22,8844.55,10301.61,41410.88,N
12/24/2024,08:00,12866.85,10164.72,8888.30,10475.60,42395.47,N
12/24/2024,09:00,13460.23,10704.57,9057.34,10732.51,43954.66,N
12/24/2024,10:00,14273.70,11232.11,9346.50,11214.27,46066.58,N
12/24/2024,11:00,14746.36,11689.59,9247.23,11642.25,47325.43,N
12/24/2024,12:00,15022.90,11943.83,9296.85,11955.65,48219.23,N
12/24/2024,13:00,15266.50,12270.34,9278.44,12256.96,49072.24,N
12/24/2024,14:00,15085.09,12430.73,9309.13,12639.78,49464.72,N
12/24/2024,15:00,15063.87,12611.83,9228.87,12734.01,49638.58,N
12/24/2024,16:00,14942.98,12860.32,9095.34,12497.00,49395.64,N
12/24/2024,17:00,14742.77,12828.78,9086.72,12234.53,48892.78,N
12/24/2024,18:00,14860.93,12654.80,8949.01,12208.92,48673.66,N
12/24/2024,19:00,14678.35,12592.90,8751.55,12131.05,48153.84,N
12/24/2024,20:00,14249.04,12244.18,8550.65,11806.01,46849.88,N
12/24/2024,21:00,13895.70,11641.13,8472.47,11478.96,45488.25,N
12/24/2024,22:00,13571.13,11253.31,8404.34,11219.08,44447.86,N
12/24/2024,23:00,13163.57,10910.56,8390.32,10937.74,43402.20,N
12/24/2024,24:00,12664.95,10454.24,8279.27,10610.44,42008.90,N
