OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
11/10/2024,01:00,11921.57,10046.98,8091.62,12037.59,42097.76,N
11/10/2024,02:00,11555.77,9597.59,8019.91,11714.22,40887.49,N
11/10/2024,03:00,11273.55,9278.86,8078.59,11438.76,40069.76,N
11/10/2024,04:00,11111.04,9030.07,8191.91,11290.19,39623.20,N
11/10/2024,05:00,11050.24,8915.65,8237.41,11235.95,39439.26,N
11/10/2024,06:00,11229.50,9017.99,8249.69,11247.73,39744.92,N
11/10/2024,07:00,11511.79,9217.03,8288.72,11348.54,40366.08,N
11/10/2024,08:00,11961.05,9585.83,8488.81,11477.03,41512.71,N
11/10/2024,09:00,12868.44,10497.41,8832.55,11973.86,44172.26,N
11/10/2024,10:00,13394.48,11066.58,8992.88,12624.08,46078.01,N
11/10/2024,11:00,13718.85,11527.44,8936.83,13033.13,47216.26,N
11/10/2024,12:00,14135.43,12306.32,8709.11,13222.23,48373.10,N
11/10/2024,13:00,14876.40,13150.39,8441.73,13512.90,49981.41,N
11/10/2024,14:00,15520.57,14144.01,8549.83,13917.42,52131.83,N
11/10/2024,15:00,16201.03,14912.16,8614.71,14282.33,54010.24,N
11/10/2024,16:00,16471.39,15323.31,8625.50,14461.85,54882.05,N
11/10/2024,17:00,16543.05,15506.37,8465.22,14474.00,54988.64,N
11/10/2024,18:00,15814.00,14751.66,7664.73,14240.45,52470.85,N
11/10/2024,19:00,15583.49,14278.15,7600.04,14097.36,51559.04,N
11/10/2024,20:00,15118.42,13682.06,7426.78,13639.03,49866.29,N
11/10/2024,21:00,14654.11,13243.23,7630.89,13215.84,48744.07,N
11/10/2024,22:00,14167.36,12898.43,7623.24,13009.51,47698.53,N
11/10/2024,23:00,13694.24,12386.82,7843.66,12507.75,46432.47,N
11/10/2024,24:00,12894.98,11507.90,8113.02,11925.61,44441.51,N
