OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/13/2024,01:00,12438.95,10443.34,7838.99,9874.05,40595.33,N
03/13/2024,02:00,11843.11,9978.64,7887.78,9568.66,39278.19,N
03/13/2024,03:00,11662.22,9702.73,7894.98,9356.04,38615.96,N
03/13/2024,04:00,11465.72,9490.51,7766.60,9279.13,38001.96,N
03/13/2024,05:00,11343.35,9474.55,7720.62,9304.43,37842.95,N
03/13/2024,06:00,11920.55,9696.26,7790.89,9625.37,39033.08,N
03/13/2024,07:00,12794.11,10202.18,7883.20,10071.49,40950.98,N
03/13/2024,08:00,13507.00,10672.29,7964.12,10461.96,42605.37,N
03/13/2024,09:00,13806.67,10982.30,7992.11,10679.68,43460.75,N
03/13/2024,10:00,14208.11,11209.87,8067.15,10994.99,44480.12,N
03/13/2024,11:00,14535.79,11541.64,8006.81,11312.20,45396.44,N
03/13/2024,12:00,14730.79,12036.17,8206.29,11606.07,46579.33,N
03/13/2024,13:00,15137.25,12464.36,8199.93,11831.98,47633.51,N
03/13/2024,14:00,15484.62,12862.34,8163.14,12128.36,48638.46,N
03/13/2024,15:00,15848.83,13375.68,8164.59,12345.93,49735.04,N
03/13/2024,16:00,16315.86,14287.01,8245.74,12677.61,51526.22,N
03/13/2024,17:00,16675.83,14874.08,8343.51,12856.32,52749.74,N
03/13/2024,18:00,16963.63,15199.68,8335.81,12833.10,53332.22,N
03/13/2024,19:00,16931.39,15122.92,8321.99,12546.87,52923.17,N
03/13/2024,20:00,16605.70,14717.52,8269.91,12528.25,52121.38,N
03/13/2024,21:00,16565.21,14477.14,8346.17,12576.76,51965.27,N
03/13/2024,22:00,15963.32,13920.52,8395.85,12349.24,50628.93,N
03/13/2024,23:00,15091.34,13205.64,8010.39,11937.92,48245.29,N
03/13/2024,24:00,14060.59,12350.00,7968.85,11437.18,45816.62,N
