OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/23/2024,01:00,15810.82,13446.12,7875.78,12705.74,49838.44,N
07/23/2024,02:00,15037.74,12698.89,7827.46,12267.36,47831.45,N
07/23/2024,03:00,14558.43,12109.78,7781.04,11930.80,46380.04,N
07/23/2024,04:00,14280.88,11837.98,7683.00,11897.60,45699.45,N
07/23/2024,05:00,14527.28,11876.45,7671.78,11962.86,46038.36,N
07/23/2024,06:00,14925.05,12030.96,7724.74,12261.87,46942.62,N
07/23/2024,07:00,15513.96,12406.56,7689.13,12602.31,48211.97,N
07/23/2024,08:00,16001.60,12786.73,8055.91,12849.10,49693.34,N
07/23/2024,09:00,16773.07,13324.93,8710.63,13241.99,52050.63,N
07/23/2024,10:00,17510.57,14024.58,9035.80,13856.85,54427.80,N
07/23/2024,11:00,18263.32,14548.71,9067.36,14657.60,56536.98,N
07/23/2024,12:00,19151.18,14990.05,9117.71,15211.60,58470.54,N
07/23/2024,13:00,20064.42,15229.90,9105.23,15814.39,60213.95,N
07/23/2024,14:00,21017.28,15491.97,9091.71,16388.17,61989.14,N
07/23/2024,15:00,21906.15,15924.76,9048.46,16748.65,63628.02,N
07/23/2024,16:00,22405.15,16178.53,9160.58,16676.20,64420.46,N
07/23/2024,17:00,22955.14,16606.72,9293.98,16037.98,64893.82,N
07/23/2024,18:00,23271.65,16793.78,9344.36,15413.65,64823.43,N
07/23/2024,19:00,23283.30,16668.42,9441.92,14834.55,64228.19,N
07/23/2024,20:00,22541.86,16285.24,9347.34,14486.70,62661.14,N
07/23/2024,21:00,21257.68,15804.04,8517.48,14414.77,59993.97,N
07/23/2024,22:00,20703.43,15544.84,8592.60,14269.17,59110.04,N
07/23/2024,23:00,19379.15,14835.67,8465.22,13753.94,56433.98,N
07/23/2024,24:00,18041.62,13936.01,8494.55,13174.72,53646.90,N
