OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/26/2024,01:00,14071.49,12699.70,7988.06,13587.44,48346.69,N
09/26/2024,02:00,13260.65,12017.39,8010.22,13039.29,46327.56,N
09/26/2024,03:00,12598.36,11358.31,7852.51,12499.92,44309.10,N
09/26/2024,04:00,12229.81,11035.20,7664.09,12195.60,43124.70,N
09/26/2024,05:00,12320.03,11065.30,7640.21,12180.73,43206.28,N
09/26/2024,06:00,12803.16,11398.54,7671.48,12400.19,44273.37,N
09/26/2024,07:00,13881.07,11962.10,7874.93,12749.22,46467.33,N
09/26/2024,08:00,14197.33,12036.61,7969.23,12733.27,46936.44,N
09/26/2024,09:00,14712.84,12266.56,8613.21,13098.62,48691.23,N
09/26/2024,10:00,15778.42,12855.67,9314.34,14064.56,52012.99,N
09/26/2024,11:00,16313.88,13376.51,9361.01,14810.87,53862.27,N
09/26/2024,12:00,17040.76,13960.48,9034.43,15388.11,55423.78,N
09/26/2024,13:00,18101.96,14683.12,8968.82,15894.17,57648.07,N
09/26/2024,14:00,19035.59,15563.09,9153.74,16428.42,60180.84,N
09/26/2024,15:00,19942.56,16179.00,9328.47,16870.97,62321.00,N
09/26/2024,16:00,20698.10,16748.00,9469.70,17219.18,64134.99,N
09/26/2024,17:00,21369.86,17311.79,9661.00,17388.91,65731.56,N
09/26/2024,18:00,21474.98,17447.06,9667.06,17166.01,65755.10,N
09/26/2024,19:00,20925.62,17117.34,9369.40,16378.98,63791.35,N
09/26/2024,20:00,19580.65,16415.99,8551.77,15720.62,60269.02,N
09/26/2024,21:00,18842.74,15706.17,8358.25,15187.58,58094.73,N
09/26/2024,22:00,17919.15,14722.76,8407.27,14518.46,55567.64,N
09/26/2024,23:00,16753.33,13594.76,8254.34,13580.11,52182.53,N
09/26/2024,24:00,15366.15,12557.29,8217.82,12594.47,48735.74,N
