OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
06/25/2024,01:00,20833.09,15541.61,8922.16,15504.23,60801.09,N
06/25/2024,02:00,19476.20,14637.15,8843.57,14825.10,57782.03,N
06/25/2024,03:00,18611.71,13833.88,8749.96,14334.50,55530.06,N
06/25/2024,04:00,18140.23,13548.85,8522.28,14101.48,54312.83,N
06/25/2024,05:00,17904.74,13161.66,8444.10,14085.77,53596.27,N
06/25/2024,06:00,18214.19,13409.41,8464.41,14282.10,54370.12,N
06/25/2024,07:00,18564.98,13698.87,8510.68,14487.80,55262.32,N
06/25/2024,08:00,19287.46,14261.47,8557.01,14929.35,57035.29,N
06/25/2024,09:00,20781.18,14989.14,9031.86,15816.15,60618.33,N
06/25/2024,10:00,22320.75,15740.99,9300.42,16767.44,64129.61,N
06/25/2024,11:00,23714.31,16652.63,9375.03,17881.05,67623.02,N
06/25/2024,12:00,25008.57,17715.04,9629.66,18957.88,71311.14,N
06/25/2024,13:00,26507.49,18705.49,9709.54,19804.25,74726.76,N
06/25/2024,14:00,27590.18,19598.99,9815.94,20505.25,77510.36,N
06/25/2024,15:00,28181.90,19920.42,9555.79,20912.42,78570.52,N
06/25/2024,16:00,28490.98,20034.58,9379.25,21013.88,78918.68,N
06/25/2024,17:00,28704.63,20210.79,9328.83,20806.35,79050.60,N
06/25/2024,18:00,28820.36,20315.19,9239.78,20461.06,78836.38,N
06/25/2024,19:00,28787.01,20342.94,9316.88,20039.38,78486.21,N
06/25/2024,20:00,28118.90,20227.63,9572.80,19495.84,77415.16,N
06/25/2024,21:00,26746.34,19585.38,9436.97,18858.18,74626.88,N
06/25/2024,22:00,25928.92,19179.31,9285.23,18307.07,72700.53,N
06/25/2024,23:00,24590.23,18268.54,9604.55,17434.24,69897.55,N
06/25/2024,24:00,23047.87,17173.82,9391.02,16637.66,66250.36,N
