OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/06/2024,01:00,11846.21,9933.77,7388.69,10262.41,39431.08,N
03/06/2024,02:00,11235.14,9446.60,7702.30,9888.34,38272.38,N
03/06/2024,03:00,10913.63,9262.40,7689.04,9663.44,37528.51,N
03/06/2024,04:00,10703.07,9118.98,7631.31,9580.74,37034.09,N
03/06/2024,05:00,10843.00,9109.89,7771.66,9683.92,37408.47,N
03/06/2024,06:00,11576.42,9493.91,7647.00,10137.31,38854.64,N
03/06/2024,07:00,12877.46,10270.18,7756.81,10762.86,41667.30,N
03/06/2024,08:00,13440.73,10561.88,7786.46,10971.17,42760.23,N
03/06/2024,09:00,13535.89,10628.15,7727.18,11231.85,43123.08,N
03/06/2024,10:00,13731.09,10839.30,7741.91,11482.30,43794.60,N
03/06/2024,11:00,13962.13,11183.00,7886.70,11759.47,44791.30,N
03/06/2024,12:00,14215.05,11570.90,7933.28,12104.03,45823.26,N
03/06/2024,13:00,14616.99,12176.08,7810.01,12544.72,47147.80,N
03/06/2024,14:00,15091.53,12855.12,7880.03,13131.35,48958.03,N
03/06/2024,15:00,15570.46,13371.35,7918.46,13658.26,50518.53,N
03/06/2024,16:00,15990.94,13786.52,7961.53,14026.35,51765.34,N
03/06/2024,17:00,16220.23,14126.28,7944.57,14109.98,52401.05,N
03/06/2024,18:00,16237.05,14193.12,7915.17,13804.31,52149.64,N
03/06/2024,19:00,16333.48,13953.82,7574.19,13315.43,51176.92,N
03/06/2024,20:00,16354.69,13959.16,7295.88,13007.76,50617.49,N
03/06/2024,21:00,16014.59,13427.54,7557.87,12573.49,49573.49,N
03/06/2024,22:00,15303.62,12830.34,7621.31,12074.10,47829.37,N
03/06/2024,23:00,14088.70,11952.75,7624.32,11384.99,45050.75,N
03/06/2024,24:00,12886.86,11163.07,7424.91,10731.04,42205.88,N
