OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
06/24/2024,01:00,19929.09,14756.57,8841.21,15061.22,58588.08,N
06/24/2024,02:00,18695.89,14111.00,8699.33,14443.21,55949.44,N
06/24/2024,03:00,17790.54,13453.49,8605.44,14085.58,53935.05,N
06/24/2024,04:00,17116.74,13058.81,8491.84,13910.44,52577.83,N
06/24/2024,05:00,16776.86,12678.27,8457.88,13820.43,51733.45,N
06/24/2024,06:00,16819.69,12846.96,8411.71,14046.32,52124.68,N
06/24/2024,07:00,17155.28,13127.59,8360.53,14270.84,52914.24,N
06/24/2024,08:00,17865.18,13491.48,8478.00,14706.58,54541.24,N
06/24/2024,09:00,19417.36,14437.82,8848.02,15644.99,58348.19,N
06/24/2024,10:00,21066.44,15273.83,8878.10,16580.64,61799.01,N
06/24/2024,11:00,22883.75,16433.55,9149.62,17734.50,66201.43,N
06/24/2024,12:00,24650.35,17597.78,9368.01,18812.65,70428.78,N
06/24/2024,13:00,26106.37,18483.16,9539.84,19554.22,73683.58,N
06/24/2024,14:00,27327.23,19293.31,9617.86,20218.02,76456.42,N
06/24/2024,15:00,28050.40,19621.00,9411.02,20606.97,77689.39,N
06/24/2024,16:00,28296.62,19732.37,9184.96,20525.52,77739.46,N
06/24/2024,17:00,28607.70,19866.08,9225.22,20375.22,78074.23,N
06/24/2024,18:00,28652.99,19990.06,9131.83,20157.08,77931.96,N
06/24/2024,19:00,28572.42,20107.14,9128.56,19856.26,77664.39,N
06/24/2024,20:00,28116.42,19950.61,9405.34,19355.27,76827.64,N
06/24/2024,21:00,26833.56,19183.65,9157.72,18721.20,73896.13,N
06/24/2024,22:00,25932.23,18597.16,9402.15,18193.85,72125.39,N
06/24/2024,23:00,24248.94,17718.56,9432.07,17306.17,68705.73,N
06/24/2024,24:00,22469.03,16574.67,9157.94,16371.93,64573.56,N
