OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/16/2024,01:00,15314.15,13021.06,8003.28,12706.83,49045.31,N
05/16/2024,02:00,14300.44,12214.30,7865.14,12112.18,46492.07,N
05/16/2024,03:00,13598.27,11697.91,7804.97,11655.18,44756.33,N
05/16/2024,04:00,13346.49,11303.42,7990.38,11374.87,44015.16,N
05/16/2024,05:00,13231.17,11326.88,8029.24,11361.77,43949.06,N
05/16/2024,06:00,13660.42,11664.43,7975.09,11743.25,45043.19,N
05/16/2024,07:00,14624.98,12380.95,8001.90,12275.25,47283.08,N
05/16/2024,08:00,15090.69,12707.30,7946.22,12523.66,48267.87,N
05/16/2024,09:00,15582.33,13139.81,8014.48,13121.83,49858.45,N
05/16/2024,10:00,16147.26,13604.07,8018.60,13894.27,51664.20,N
05/16/2024,11:00,16500.20,14170.35,8134.67,14608.93,53414.16,N
05/16/2024,12:00,16414.24,14600.79,8219.27,15183.81,54418.10,N
05/16/2024,13:00,16173.75,15055.57,8247.22,15430.90,54907.44,N
05/16/2024,14:00,15715.12,15554.02,7854.42,15407.72,54531.27,N
05/16/2024,15:00,15487.83,15813.72,8240.10,15126.20,54667.85,N
05/16/2024,16:00,15290.53,15871.90,8436.27,14994.42,54593.12,N
05/16/2024,17:00,15018.64,15524.92,8245.92,14996.48,53785.96,N
05/16/2024,18:00,14955.37,15317.22,7850.31,15050.91,53173.82,N
05/16/2024,19:00,14867.28,14599.52,7543.93,12870.52,49881.25,N
05/16/2024,20:00,14627.46,14123.81,7078.53,10607.48,46437.28,N
05/16/2024,21:00,14869.27,13926.81,7137.78,10461.18,46395.05,N
05/16/2024,22:00,14782.73,13829.37,7251.82,10420.15,46284.08,N
05/16/2024,23:00,13997.13,13120.61,7471.80,10070.75,44660.29,N
05/16/2024,24:00,12992.40,12269.54,7513.71,9615.94,42391.59,N
