OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/31/2024,01:00,12213.75,9792.26,7992.49,9298.66,39297.17,N
01/31/2024,02:00,12061.90,9678.09,7943.28,9175.30,38858.56,N
01/31/2024,03:00,12144.00,9731.71,7855.58,9148.65,38879.94,N
01/31/2024,04:00,12397.84,9870.94,7849.54,9243.05,39361.36,N
01/31/2024,05:00,12941.62,10296.17,7973.76,9518.76,40730.30,N
01/31/2024,06:00,14089.79,11054.95,8066.90,10155.80,43367.44,N
01/31/2024,07:00,15951.21,12342.94,8257.71,11011.33,47563.20,N
01/31/2024,08:00,16751.86,12983.43,8359.23,11340.26,49434.78,N
01/31/2024,09:00,16344.43,12524.99,8335.37,11194.34,48399.13,N
01/31/2024,10:00,15351.45,11804.63,8039.85,10984.11,46180.04,N
01/31/2024,11:00,14705.66,11095.69,7974.10,10832.51,44607.94,N
01/31/2024,12:00,14190.38,10743.86,7838.28,10745.34,43517.85,N
01/31/2024,13:00,13961.51,10600.35,7764.45,10709.47,43035.78,N
01/31/2024,14:00,13799.01,10552.39,7727.61,10793.00,42872.01,N
01/31/2024,15:00,13858.16,10575.95,7923.56,10851.53,43209.21,N
01/31/2024,16:00,13919.38,10609.33,7868.08,10871.84,43268.64,N
01/31/2024,17:00,13964.61,10806.71,7320.17,10849.39,42940.88,N
01/31/2024,18:00,14365.60,11061.35,7776.40,10803.16,44006.51,N
01/31/2024,19:00,15014.46,11594.37,7900.83,11015.07,45524.73,N
01/31/2024,20:00,15042.31,11727.78,7830.27,10896.50,45496.86,N
01/31/2024,21:00,14776.91,11518.69,7727.25,10704.10,44726.95,N
01/31/2024,22:00,14348.49,11125.78,7729.08,10395.36,43598.72,N
01/31/2024,23:00,13510.48,10602.46,7674.37,9948.93,41736.23,N
01/31/2024,24:00,12659.08,10118.20,7602.27,9496.19,39875.74,N
