OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/02/2024,01:00,19941.57,15101.15,8892.34,15355.53,59290.59,N
08/02/2024,02:00,18690.62,14320.40,8892.25,14627.98,56531.25,N
08/02/2024,03:00,17696.16,13759.61,8801.29,14224.16,54481.22,N
08/02/2024,04:00,17055.08,13141.19,8522.90,13819.18,52538.34,N
08/02/2024,05:00,16812.15,12906.74,8334.84,13687.15,51740.88,N
08/02/2024,06:00,16986.28,13029.91,8321.46,13838.16,52175.81,N
08/02/2024,07:00,17546.97,13392.41,8150.22,14132.84,53222.44,N
08/02/2024,08:00,17875.79,13737.80,8392.68,14296.06,54302.33,N
08/02/2024,09:00,18824.11,14456.68,9460.97,15085.29,57827.05,N
08/02/2024,10:00,20114.10,15201.02,9667.18,15953.54,60935.84,N
08/02/2024,11:00,22131.78,16457.92,9535.78,17124.44,65249.93,N
08/02/2024,12:00,24179.92,17681.46,9745.90,18267.16,69874.44,N
08/02/2024,13:00,26265.46,18920.61,9944.92,19295.60,74426.60,N
08/02/2024,14:00,28117.86,19934.19,9959.01,20172.02,78183.08,N
08/02/2024,15:00,29133.84,20689.05,9729.01,20531.74,80083.64,N
08/02/2024,16:00,29619.32,20742.87,9242.97,20824.03,80429.20,N
08/02/2024,17:00,29922.09,20729.89,9204.60,20717.14,80573.71,N
08/02/2024,18:00,29893.52,20825.35,9168.66,20551.20,80438.74,N
08/02/2024,19:00,29562.09,20830.57,9178.00,20145.59,79716.25,N
08/02/2024,20:00,28465.15,20653.99,9278.70,19567.57,77965.41,N
08/02/2024,21:00,27170.87,19759.62,9297.99,18894.16,75122.64,N
08/02/2024,22:00,26107.06,19021.45,9229.67,18269.49,72627.68,N
08/02/2024,23:00,24603.72,17878.65,9160.35,17433.59,69076.31,N
08/02/2024,24:00,22801.69,16611.65,9178.58,16509.42,65101.34,N
