OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/18/2024,01:00,12380.48,10097.81,8319.17,10096.73,40894.18,N
10/18/2024,02:00,11950.31,9676.35,8218.07,9846.08,39690.81,N
10/18/2024,03:00,11662.27,9302.21,8151.77,9749.90,38866.16,N
10/18/2024,04:00,11614.28,9100.71,8096.70,9718.23,38529.91,N
10/18/2024,05:00,11771.42,9103.74,8097.38,9794.78,38767.32,N
10/18/2024,06:00,12509.83,9570.43,8360.83,10143.89,40584.97,N
10/18/2024,07:00,13379.99,10200.41,8290.53,10692.29,42563.23,N
10/18/2024,08:00,14031.79,10629.78,8335.04,11005.18,44001.79,N
10/18/2024,09:00,14420.69,10849.19,8370.40,11304.37,44944.65,N
10/18/2024,10:00,14640.46,11120.30,8429.59,11740.63,45930.99,N
10/18/2024,11:00,14636.20,11642.50,8539.76,12195.62,47014.07,N
10/18/2024,12:00,14737.24,12286.07,8657.43,12478.45,48159.20,N
10/18/2024,13:00,14931.21,12502.51,8570.91,12821.92,48826.55,N
10/18/2024,14:00,15252.42,12967.69,8580.39,13269.97,50070.46,N
10/18/2024,15:00,15599.10,13309.08,8607.04,13637.01,51152.23,N
10/18/2024,16:00,16012.85,13402.79,8716.66,13817.25,51949.56,N
10/18/2024,17:00,16415.56,13559.68,8737.32,13878.64,52591.20,N
10/18/2024,18:00,16528.50,13796.90,8634.15,13611.62,52571.17,N
10/18/2024,19:00,16182.11,13658.85,8568.60,13084.90,51494.46,N
10/18/2024,20:00,16117.51,13614.58,8564.43,12882.23,51178.74,N
10/18/2024,21:00,15714.22,13337.76,8576.16,12562.29,50190.44,N
10/18/2024,22:00,15162.79,13015.97,8521.74,12193.70,48894.19,N
10/18/2024,23:00,14454.94,12458.41,8447.08,11720.32,47080.76,N
10/18/2024,24:00,13581.48,11841.43,8317.77,11173.30,44913.99,N
