OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/25/2024,01:00,18122.95,13175.64,8800.24,12783.22,52882.04,N
07/25/2024,02:00,16974.33,12439.63,8524.03,12300.71,50238.71,N
07/25/2024,03:00,16137.46,12104.79,8352.43,11966.66,48561.33,N
07/25/2024,04:00,15713.24,11870.19,8101.24,11868.45,47553.12,N
07/25/2024,05:00,15717.40,11744.28,7953.34,11863.94,47278.96,N
07/25/2024,06:00,15893.33,11824.66,8023.81,12033.61,47775.42,N
07/25/2024,07:00,16440.44,12357.37,8222.09,12257.51,49277.40,N
07/25/2024,08:00,16915.96,12466.62,8264.36,12330.75,49977.69,N
07/25/2024,09:00,17925.96,12821.59,9082.60,12589.69,52419.84,N
07/25/2024,10:00,19296.56,13484.09,9388.97,12860.82,55030.44,N
07/25/2024,11:00,20687.35,14256.83,9419.02,12935.57,57298.77,N
07/25/2024,12:00,21771.11,14853.96,9512.35,13025.69,59163.11,N
07/25/2024,13:00,22943.70,15159.55,9486.59,13182.44,60772.28,N
07/25/2024,14:00,23980.74,16079.58,9484.07,13391.10,62935.49,N
07/25/2024,15:00,24830.76,16927.59,9651.26,13394.34,64803.95,N
07/25/2024,16:00,25236.43,17191.69,9748.26,13421.79,65598.18,N
07/25/2024,17:00,25280.12,17570.17,9755.99,13406.05,66012.33,N
07/25/2024,18:00,25311.24,17995.95,9884.94,13429.41,66621.54,N
07/25/2024,19:00,24751.54,17739.39,9882.75,13274.79,65648.47,N
07/25/2024,20:00,23820.47,17164.29,9587.17,13216.45,63788.38,N
07/25/2024,21:00,22538.04,16564.02,9067.92,13324.13,61494.12,N
07/25/2024,22:00,21767.13,15999.17,8650.71,13324.03,59741.03,N
07/25/2024,23:00,20390.88,15007.99,8354.05,13006.13,56759.07,N
07/25/2024,24:00,18715.82,13984.81,8474.00,12539.72,53714.34,N
