OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/26/2024,01:00,18034.09,15160.56,8501.95,14833.01,56529.61,N
05/26/2024,02:00,16919.22,14531.60,8488.09,14364.48,54303.40,N
05/26/2024,03:00,16156.92,13912.08,8316.77,14081.99,52467.76,N
05/26/2024,04:00,15331.29,13410.56,8136.57,13791.22,50669.63,N
05/26/2024,05:00,15000.93,13287.06,8004.44,13642.66,49935.09,N
05/26/2024,06:00,14765.21,13041.29,7984.42,13615.12,49406.04,N
05/26/2024,07:00,14559.21,12936.17,7960.16,13473.24,48928.78,N
05/26/2024,08:00,14518.15,12975.31,8132.35,13488.72,49114.53,N
05/26/2024,09:00,15207.23,13451.73,8511.43,13890.71,51061.09,N
05/26/2024,10:00,16449.47,14188.87,8524.64,14580.45,53743.43,N
05/26/2024,11:00,18168.29,14936.13,8553.05,15540.81,57198.28,N
05/26/2024,12:00,19603.98,15693.47,8725.28,16609.53,60632.26,N
05/26/2024,13:00,21174.15,16586.15,8792.35,17592.02,64144.67,N
05/26/2024,14:00,22378.32,17373.28,8906.36,18273.99,66931.95,N
05/26/2024,15:00,23501.57,18164.39,9069.39,18801.33,69536.69,N
05/26/2024,16:00,24472.92,18884.43,9191.93,19106.23,71655.51,N
05/26/2024,17:00,25170.11,19569.53,9334.54,19100.43,73174.62,N
05/26/2024,18:00,25526.27,19962.05,9386.05,18882.04,73756.40,N
05/26/2024,19:00,25236.79,19919.03,9336.20,18346.15,72838.17,N
05/26/2024,20:00,24241.19,19445.01,8910.66,17704.21,70301.07,N
05/26/2024,21:00,22487.67,18789.08,8455.41,17217.59,66949.75,N
05/26/2024,22:00,21258.49,18346.88,8359.34,16788.10,64752.82,N
05/26/2024,23:00,19874.10,17263.93,8148.20,16114.06,61400.29,N
05/26/2024,24:00,18310.68,16283.93,7932.09,15343.88,57870.58,N
