OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
12/16/2024,01:00,13547.49,10660.89,8717.31,11083.98,44009.67,N
12/16/2024,02:00,12808.03,10348.25,8903.80,10757.05,42817.14,N
12/16/2024,03:00,12247.66,9874.64,8565.91,10485.67,41173.88,N
12/16/2024,04:00,12184.45,9683.49,8498.77,10461.31,40828.03,N
12/16/2024,05:00,12295.01,9781.57,8416.10,10514.52,41007.20,N
12/16/2024,06:00,13010.70,10140.15,8526.77,10904.05,42581.68,N
12/16/2024,07:00,14177.01,11074.74,8758.10,11533.12,45542.97,N
12/16/2024,08:00,14717.58,11488.79,8612.10,11787.95,46606.42,N
12/16/2024,09:00,15146.75,11695.97,9011.13,11958.13,47811.98,N
12/16/2024,10:00,15665.22,12059.10,9497.79,12343.31,49565.42,N
12/16/2024,11:00,16166.16,12440.70,9886.36,13079.62,51572.84,N
12/16/2024,12:00,16266.70,12769.61,9363.99,13341.07,51741.38,N
12/16/2024,13:00,16324.56,12963.00,9513.57,13687.11,52488.24,N
12/16/2024,14:00,16452.56,13264.77,9345.20,14126.75,53189.28,N
12/16/2024,15:00,16642.02,13643.17,9295.64,14286.22,53867.04,N
12/16/2024,16:00,16652.47,13853.85,9163.67,14244.53,53914.52,N
12/16/2024,17:00,16431.16,13732.90,9099.68,14156.11,53419.85,N
12/16/2024,18:00,16762.31,13837.52,8892.10,14113.15,53605.08,N
12/16/2024,19:00,16891.20,14044.19,8785.99,13988.17,53709.55,N
12/16/2024,20:00,16570.49,13666.08,8733.44,13698.23,52668.24,N
12/16/2024,21:00,16167.54,13394.74,8724.28,13377.95,51664.50,N
12/16/2024,22:00,15340.98,12877.99,8512.66,12932.66,49664.29,N
12/16/2024,23:00,14302.26,12165.24,8411.55,12270.08,47149.13,N
12/16/2024,24:00,13403.99,11328.93,8515.95,11541.71,44790.57,N
