OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/08/2024,01:00,21414.92,16088.07,8502.88,15755.67,61761.53,N
08/08/2024,02:00,20114.81,15204.07,8322.71,15021.20,58662.79,N
08/08/2024,03:00,19033.75,14402.71,8149.94,14444.74,56031.14,N
08/08/2024,04:00,18203.07,13812.27,8053.53,14065.21,54134.08,N
08/08/2024,05:00,17855.70,13456.10,8001.38,13957.27,53270.45,N
08/08/2024,06:00,17855.93,13466.39,8002.09,14161.06,53485.47,N
08/08/2024,07:00,18417.97,13651.92,8301.13,14376.19,54747.21,N
08/08/2024,08:00,18769.05,13841.29,8637.95,14505.32,55753.61,N
08/08/2024,09:00,20103.57,14675.32,9508.02,15496.87,59783.79,N
08/08/2024,10:00,21856.55,15786.55,9756.89,16593.41,63993.39,N
08/08/2024,11:00,23870.04,17160.86,9765.50,17847.94,68644.34,N
08/08/2024,12:00,26008.61,18385.55,9820.00,18882.51,73096.67,N
08/08/2024,13:00,28057.48,19721.85,10016.05,19854.09,77649.47,N
08/08/2024,14:00,29647.30,20702.27,9879.27,20640.48,80869.33,N
08/08/2024,15:00,30739.09,21297.27,9616.40,21199.09,82851.85,N
08/08/2024,16:00,31416.52,21590.46,9352.24,21365.63,83724.85,N
08/08/2024,17:00,31718.53,21506.35,9226.30,21323.50,83774.68,N
08/08/2024,18:00,31698.90,21532.48,9242.68,21185.98,83660.04,N
08/08/2024,19:00,31269.40,21748.04,9233.90,20767.73,83019.07,N
08/08/2024,20:00,30440.43,21296.66,9402.47,20250.23,81389.79,N
08/08/2024,21:00,29262.95,20506.10,9388.83,19646.14,78804.02,N
08/08/2024,22:00,28023.98,19640.88,9493.71,18884.87,76043.44,N
08/08/2024,23:00,26255.26,18362.17,9395.03,17827.07,71839.52,N
08/08/2024,24:00,24281.29,16961.49,9265.96,16778.59,67287.33,N
