OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
11/21/2024,01:00,13365.29,9731.55,8398.42,9725.65,41220.91,N
11/21/2024,02:00,13055.76,9622.06,8612.99,9545.33,40836.15,N
11/21/2024,03:00,13178.70,9805.76,8758.83,9505.29,41248.58,N
11/21/2024,04:00,13581.30,9811.59,8837.18,9564.65,41794.72,N
11/21/2024,05:00,13761.26,9900.23,8830.28,9957.62,42449.39,N
11/21/2024,06:00,14690.72,10283.01,8686.62,10451.86,44112.22,N
11/21/2024,07:00,16294.74,11356.73,8846.49,11066.85,47564.81,N
11/21/2024,08:00,16860.94,11774.37,8687.65,11359.94,48682.89,N
11/21/2024,09:00,17107.23,12011.33,9401.81,11586.93,50107.29,N
11/21/2024,10:00,16522.59,11687.47,9141.76,11782.87,49134.68,N
11/21/2024,11:00,15954.56,11232.50,8940.62,11621.00,47748.67,N
11/21/2024,12:00,15110.25,10930.91,8990.74,11459.48,46491.39,N
11/21/2024,13:00,14911.44,10729.61,8908.33,11515.20,46064.57,N
11/21/2024,14:00,14832.74,10922.89,8772.29,11567.84,46095.76,N
11/21/2024,15:00,14834.46,11206.60,8712.42,11556.41,46309.89,N
11/21/2024,16:00,14874.75,11315.97,8690.33,11702.18,46583.23,N
11/21/2024,17:00,15060.41,11506.44,8669.45,11771.65,47007.96,N
11/21/2024,18:00,15285.56,11789.85,8330.19,11888.27,47293.86,N
11/21/2024,19:00,15682.82,12061.47,8317.12,11875.99,47937.39,N
11/21/2024,20:00,15544.21,11934.62,8359.20,11646.83,47484.86,N
11/21/2024,21:00,15491.93,11878.36,8436.24,11478.72,47285.25,N
11/21/2024,22:00,15199.06,11734.30,8729.14,11213.75,46876.26,N
11/21/2024,23:00,14565.74,11300.21,9034.73,10978.10,45878.78,N
11/21/2024,24:00,14216.12,10821.15,9066.91,10670.87,44775.05,N
