OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/30/2024,01:00,20876.90,14884.98,9112.02,14753.20,59627.10,N
07/30/2024,02:00,19781.44,14129.41,8981.83,14135.53,57028.21,N
07/30/2024,03:00,18963.88,13677.59,8808.87,13752.20,55202.54,N
07/30/2024,04:00,18390.38,13505.14,8707.88,13462.29,54065.69,N
07/30/2024,05:00,18154.16,13187.08,8570.45,13522.38,53434.07,N
07/30/2024,06:00,18352.36,13368.80,8523.23,13905.24,54149.62,N
07/30/2024,07:00,18659.27,13683.96,8588.18,14194.94,55126.35,N
07/30/2024,08:00,18974.58,13893.69,8518.99,14293.85,55681.10,N
07/30/2024,09:00,20340.28,14574.38,8988.40,15057.67,58960.73,N
07/30/2024,10:00,21511.79,15330.18,9473.38,16174.81,62490.16,N
07/30/2024,11:00,23060.23,16425.34,9322.56,17182.89,65991.02,N
07/30/2024,12:00,24271.90,17326.31,9396.74,18200.98,69195.94,N
07/30/2024,13:00,25672.78,18216.58,9518.23,18986.28,72393.88,N
07/30/2024,14:00,26901.91,19147.64,9773.29,19669.81,75492.65,N
07/30/2024,15:00,27924.79,19822.13,9675.47,20142.90,77565.28,N
07/30/2024,16:00,28579.26,20305.28,9525.98,20472.31,78882.83,N
07/30/2024,17:00,28972.36,20575.32,9435.99,20456.38,79440.06,N
07/30/2024,18:00,29151.00,20571.21,9326.61,20215.87,79264.69,N
07/30/2024,19:00,28796.82,20338.98,9480.34,19568.00,78184.14,N
07/30/2024,20:00,27930.46,19776.16,9663.45,18755.60,76125.66,N
07/30/2024,21:00,26640.38,18976.60,9536.97,18147.00,73300.95,N
07/30/2024,22:00,25694.17,18541.19,9474.12,17541.16,71250.63,N
07/30/2024,23:00,24272.26,17549.09,9302.57,16663.02,67786.94,N
07/30/2024,24:00,22710.65,16358.77,9191.24,15779.82,64040.47,N
