OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/20/2024,01:00,12228.03,11580.41,7650.73,11685.25,43144.42,N
04/20/2024,02:00,11862.43,10969.80,7555.50,11265.55,41653.28,N
04/20/2024,03:00,11467.19,10607.67,7450.71,10875.80,40401.37,N
04/20/2024,04:00,11351.37,10444.43,7429.23,10606.42,39831.45,N
04/20/2024,05:00,11356.46,10342.33,7439.03,10454.92,39592.75,N
04/20/2024,06:00,11502.74,10456.31,7468.19,10511.63,39938.86,N
04/20/2024,07:00,11936.92,10646.59,7493.60,10670.87,40747.98,N
04/20/2024,08:00,12344.18,10841.73,7592.39,10853.28,41631.58,N
04/20/2024,09:00,13075.16,11269.94,7578.19,11353.64,43276.94,N
04/20/2024,10:00,13711.55,11788.04,7481.68,11936.97,44918.24,N
04/20/2024,11:00,14309.06,12241.61,7520.95,12583.92,46655.54,N
04/20/2024,12:00,14490.66,12703.54,7396.33,13267.96,47858.49,N
04/20/2024,13:00,14584.82,12816.11,7479.81,13633.79,48514.52,N
04/20/2024,14:00,14407.80,13032.84,7484.39,13607.46,48532.49,N
04/20/2024,15:00,14363.01,13232.94,7572.36,13702.93,48871.24,N
04/20/2024,16:00,14282.93,13228.18,7618.26,13860.58,48989.94,N
04/20/2024,17:00,14376.09,13379.01,7723.25,13594.66,49073.01,N
04/20/2024,18:00,14462.90,13376.57,7680.77,13035.50,48555.73,N
04/20/2024,19:00,14529.49,13084.20,7712.14,12581.71,47907.54,N
04/20/2024,20:00,14533.07,12772.40,7735.56,12363.43,47404.46,N
04/20/2024,21:00,14498.01,12544.39,7778.31,12210.81,47031.53,N
04/20/2024,22:00,14074.46,12189.78,7836.71,11818.70,45919.65,N
04/20/2024,23:00,13530.95,11665.60,7761.54,11200.05,44158.14,N
04/20/2024,24:00,12847.47,10995.12,7649.24,10512.50,42004.34,N
