OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/29/2024,01:00,14003.88,13091.15,8055.01,12120.30,47270.35,N
05/29/2024,02:00,13029.97,12220.52,7890.51,11697.96,44838.96,N
05/29/2024,03:00,12378.35,11601.38,7778.15,11403.79,43161.67,N
05/29/2024,04:00,12081.74,11266.81,7806.48,11281.25,42436.28,N
05/29/2024,05:00,12246.74,11060.36,7776.84,11354.03,42437.97,N
05/29/2024,06:00,12656.87,11185.39,7779.24,11772.06,43393.57,N
05/29/2024,07:00,13323.37,11565.30,7866.16,12221.80,44976.63,N
05/29/2024,08:00,13746.08,12024.33,7863.14,12560.90,46194.44,N
05/29/2024,09:00,14511.73,12297.05,7940.25,13018.29,47767.32,N
05/29/2024,10:00,15419.48,12911.71,8121.74,13495.83,49948.77,N
05/29/2024,11:00,16555.58,13767.73,8265.49,14104.42,52693.21,N
05/29/2024,12:00,17699.00,14753.03,8467.87,15071.12,55991.01,N
05/29/2024,13:00,18766.06,15896.18,8703.31,16198.41,59563.96,N
05/29/2024,14:00,20080.38,16991.49,8783.65,17371.62,63227.14,N
05/29/2024,15:00,20953.71,17896.33,8640.48,18192.16,65682.68,N
05/29/2024,16:00,21898.19,18798.12,8787.72,18522.84,68006.87,N
05/29/2024,17:00,22448.74,19228.56,8789.83,18186.89,68654.02,N
05/29/2024,18:00,22798.99,19466.21,9272.69,17318.22,68856.10,N
05/29/2024,19:00,22626.67,19305.57,9452.91,16664.84,68049.98,N
05/29/2024,20:00,21826.83,18594.35,9116.85,16334.49,65872.53,N
05/29/2024,21:00,20719.30,17837.23,8744.63,16150.78,63451.94,N
05/29/2024,22:00,20085.19,17344.45,8784.57,15917.55,62131.76,N
05/29/2024,23:00,18919.13,16369.81,8970.05,15263.96,59522.95,N
05/29/2024,24:00,17390.71,15241.42,8660.17,14581.39,55873.69,N
