OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/26/2024,01:00,19926.50,14570.94,8776.56,14872.70,58146.69,N
08/26/2024,02:00,18595.08,13896.26,8789.50,14232.71,55513.55,N
08/26/2024,03:00,17748.89,13239.37,8938.75,13795.91,53722.92,N
08/26/2024,04:00,17214.18,12885.06,8870.37,13563.96,52533.58,N
08/26/2024,05:00,17085.56,12670.09,8768.19,13547.16,52070.98,N
08/26/2024,06:00,17407.26,12851.57,8658.03,13749.87,52666.72,N
08/26/2024,07:00,18097.62,13536.99,8791.33,14070.46,54496.41,N
08/26/2024,08:00,18381.61,13806.28,8914.12,14107.95,55209.96,N
08/26/2024,09:00,19157.29,14213.25,9125.85,14880.75,57377.14,N
08/26/2024,10:00,20839.37,15184.69,9540.14,15852.81,61417.02,N
08/26/2024,11:00,22519.97,16313.83,9699.84,15861.09,64394.73,N
08/26/2024,12:00,24304.37,17282.97,9841.42,15553.05,66981.80,N
08/26/2024,13:00,25806.79,18243.76,9882.73,15519.66,69452.94,N
08/26/2024,14:00,27101.54,18756.18,10073.98,16188.05,72119.75,N
08/26/2024,15:00,27995.37,18715.87,9982.59,17148.13,73841.95,N
08/26/2024,16:00,28354.24,18423.47,10098.04,17585.59,74461.34,N
08/26/2024,17:00,28530.39,18257.61,10072.78,17745.99,74606.76,N
08/26/2024,18:00,28132.51,17890.54,10021.82,17832.49,73877.37,N
08/26/2024,19:00,27611.05,17647.00,9921.58,17368.29,72547.92,N
08/26/2024,20:00,26574.83,17277.35,9738.87,16802.01,70393.06,N
08/26/2024,21:00,25644.54,16959.45,9670.45,16510.10,68784.53,N
08/26/2024,22:00,24373.77,16178.28,9451.55,16000.77,66004.37,N
08/26/2024,23:00,22589.15,15069.26,9070.87,15175.08,61904.36,N
08/26/2024,24:00,20726.25,13935.96,8915.80,14357.60,57935.62,N
