OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
12/03/2024,01:00,14805.79,10281.58,8720.09,10380.74,44188.20,N
12/03/2024,02:00,14526.82,10000.99,8835.06,10241.36,43604.23,N
12/03/2024,03:00,14573.55,9974.14,8711.09,9988.25,43247.03,N
12/03/2024,04:00,14920.20,9858.45,8878.62,10010.89,43668.15,N
12/03/2024,05:00,15641.85,9946.14,8953.36,10292.10,44833.45,N
12/03/2024,06:00,16880.54,10452.67,8963.91,10748.83,47045.95,N
12/03/2024,07:00,18517.80,11282.96,8936.66,11489.38,50226.80,N
12/03/2024,08:00,19293.35,11785.26,8903.48,11746.24,51728.33,N
12/03/2024,09:00,18665.30,11733.90,9316.37,11643.03,51358.60,N
12/03/2024,10:00,17838.63,11753.15,9342.98,11675.47,50610.23,N
12/03/2024,11:00,16966.10,11475.39,9087.27,11619.76,49148.52,N
12/03/2024,12:00,16485.34,11510.01,9233.72,11575.98,48805.05,N
12/03/2024,13:00,15668.77,11497.79,9200.58,11488.00,47855.14,N
12/03/2024,14:00,15370.90,11809.77,9198.79,11527.46,47906.91,N
12/03/2024,15:00,15108.98,11596.41,8898.69,11480.09,47084.16,N
12/03/2024,16:00,14985.76,11376.29,8821.68,11420.74,46604.47,N
12/03/2024,17:00,15397.13,11549.82,8763.60,11648.87,47359.42,N
12/03/2024,18:00,16393.83,12129.90,8954.93,11985.81,49464.48,N
12/03/2024,19:00,16984.44,12498.17,9050.34,12047.26,50580.22,N
12/03/2024,20:00,17087.58,12456.51,9034.41,11946.54,50525.04,N
12/03/2024,21:00,16989.84,12291.75,9143.32,11782.42,50207.33,N
12/03/2024,22:00,16690.25,12026.79,8927.61,11488.38,49133.04,N
12/03/2024,23:00,15780.08,11410.63,8991.30,10998.65,47180.65,N
12/03/2024,24:00,15025.98,10963.61,8880.94,10616.17,45486.69,N
