OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/08/2024,01:00,16931.32,13510.68,7908.79,13326.05,51676.84,N
05/08/2024,02:00,16255.38,12871.49,7795.59,12895.77,49818.22,N
05/08/2024,03:00,15606.19,12525.53,7885.83,12626.79,48644.34,N
05/08/2024,04:00,15316.76,12222.26,7804.26,12498.50,47841.77,N
05/08/2024,05:00,15285.47,12165.39,7781.34,12541.06,47773.26,N
05/08/2024,06:00,15728.98,12412.54,7706.95,12995.15,48843.63,N
05/08/2024,07:00,16663.00,13081.36,7874.00,13590.00,51208.35,N
05/08/2024,08:00,17136.73,13390.30,7936.87,13814.76,52278.66,N
05/08/2024,09:00,17737.71,13682.98,8223.20,14138.77,53782.67,N
05/08/2024,10:00,18424.83,13994.91,8314.57,14683.62,55417.93,N
05/08/2024,11:00,19602.13,14344.37,8191.74,15379.11,57517.35,N
05/08/2024,12:00,20287.81,14743.08,8354.72,16146.31,59531.92,N
05/08/2024,13:00,21469.18,15410.02,8437.90,16783.25,62100.36,N
05/08/2024,14:00,22593.42,16216.49,8175.17,17237.95,64223.03,N
05/08/2024,15:00,23567.61,17028.36,8300.06,17614.02,66510.05,N
05/08/2024,16:00,24387.01,17662.22,8389.94,17830.25,68269.42,N
05/08/2024,17:00,24861.24,18170.93,8220.58,17652.96,68905.70,N
05/08/2024,18:00,24905.04,18343.70,8081.51,17253.98,68584.24,N
05/08/2024,19:00,24231.17,18110.09,7951.34,16598.43,66891.03,N
05/08/2024,20:00,22901.11,17449.63,7771.81,16036.10,64158.65,N
05/08/2024,21:00,21613.27,17005.21,7690.03,15854.17,62162.68,N
05/08/2024,22:00,20665.81,16718.47,7678.05,15574.61,60636.93,N
05/08/2024,23:00,19166.27,15664.22,7676.40,14991.21,57498.11,N
05/08/2024,24:00,17121.87,14573.38,7493.23,14234.37,53422.85,N
