OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/07/2024,01:00,15176.10,12505.69,8570.48,12895.50,49147.77,N
10/07/2024,02:00,14304.95,11921.88,8537.58,12276.40,47040.81,N
10/07/2024,03:00,13600.85,11554.49,8472.65,11821.29,45449.29,N
10/07/2024,04:00,13306.46,11181.47,8421.98,11679.83,44589.74,N
10/07/2024,05:00,13365.04,11109.28,8398.04,11711.69,44584.04,N
10/07/2024,06:00,14011.04,11411.39,8445.88,12013.91,45882.22,N
10/07/2024,07:00,15067.29,11856.72,8539.23,12446.06,47909.30,N
10/07/2024,08:00,15563.05,12081.18,8576.09,12539.02,48759.33,N
10/07/2024,09:00,15907.23,12502.94,8860.98,13118.19,50389.34,N
10/07/2024,10:00,16836.77,13415.51,9421.68,14227.27,53901.24,N
10/07/2024,11:00,17569.21,14017.82,8993.27,15026.12,55606.42,N
10/07/2024,12:00,18761.41,14987.00,9065.77,15864.12,58678.30,N
10/07/2024,13:00,20189.42,15970.97,9114.47,16745.64,62020.49,N
10/07/2024,14:00,21668.82,16904.52,9264.85,17411.25,65249.44,N
10/07/2024,15:00,22874.10,17595.83,9389.57,17964.39,67823.89,N
10/07/2024,16:00,23992.07,18225.34,9592.23,18360.70,70170.33,N
10/07/2024,17:00,24608.84,18655.50,9659.80,18525.67,71449.82,N
10/07/2024,18:00,24264.65,18647.64,9533.92,18252.56,70698.77,N
10/07/2024,19:00,22664.13,17822.30,8818.37,17362.68,66667.48,N
10/07/2024,20:00,21625.13,17168.84,8541.63,16750.44,64086.05,N
10/07/2024,21:00,20884.32,16575.53,8645.76,16138.47,62244.07,N
10/07/2024,22:00,19739.84,15642.67,8502.43,15261.93,59146.87,N
10/07/2024,23:00,18063.01,14513.13,8480.08,14273.16,55329.39,N
10/07/2024,24:00,16584.43,13146.99,8671.50,13362.93,51765.84,N
