OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/11/2024,01:00,11987.52,9127.65,8081.27,9115.07,38311.51,N
03/11/2024,02:00,11730.81,8751.94,7826.98,8885.47,37195.21,N
03/11/2024,03:00,11663.01,8561.86,7687.39,8774.26,36686.52,N
03/11/2024,04:00,11812.76,8495.18,7696.83,8776.79,36781.57,N
03/11/2024,05:00,12206.73,8524.43,7680.06,8907.83,37319.05,N
03/11/2024,06:00,12989.40,9012.21,7727.08,9288.38,39017.06,N
03/11/2024,07:00,13968.50,9660.83,7854.65,9795.61,41279.59,N
03/11/2024,08:00,14824.69,10168.87,7913.76,10198.24,43105.57,N
03/11/2024,09:00,15273.12,10339.84,7961.79,10407.17,43981.92,N
03/11/2024,10:00,15433.90,10408.76,7999.87,10589.67,44432.20,N
03/11/2024,11:00,15367.65,10399.23,8038.81,10693.90,44499.59,N
03/11/2024,12:00,14873.95,10394.13,7997.33,10718.93,43984.33,N
03/11/2024,13:00,14348.45,10427.61,8113.63,10684.99,43574.68,N
03/11/2024,14:00,13965.91,10575.84,8026.52,10820.03,43388.30,N
03/11/2024,15:00,13836.37,10795.14,8050.41,10908.72,43590.64,N
03/11/2024,16:00,13727.49,10924.26,7983.15,10996.65,43631.55,N
03/11/2024,17:00,13909.10,11107.78,8004.77,11050.40,44072.05,N
03/11/2024,18:00,14181.08,11382.89,7965.78,11144.31,44674.05,N
03/11/2024,19:00,14321.65,11595.22,7931.46,10946.14,44794.47,N
03/11/2024,20:00,14374.99,11804.76,7952.23,10943.75,45075.73,N
03/11/2024,21:00,14699.98,11910.44,8074.38,10967.51,45652.31,N
03/11/2024,22:00,14464.84,11641.15,7969.14,10701.22,44776.34,N
03/11/2024,23:00,13726.97,11099.66,7928.01,10296.75,43051.39,N
03/11/2024,24:00,12870.84,10429.56,7905.82,9813.13,41019.35,N
