OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/21/2024,01:00,21576.22,15092.99,8353.59,11997.41,57020.20,N
01/21/2024,02:00,21167.50,14707.08,8316.64,11864.61,56055.83,N
01/21/2024,03:00,20997.87,14562.34,8341.00,11828.14,55729.34,N
01/21/2024,04:00,20941.32,14559.50,8326.32,11847.78,55674.92,N
01/21/2024,05:00,20950.50,14555.81,8304.68,11978.97,55789.96,N
01/21/2024,06:00,21251.08,14573.24,8388.21,12295.49,56508.02,N
01/21/2024,07:00,21703.24,14998.87,8510.12,12558.41,57770.64,N
01/21/2024,08:00,22303.69,15516.68,8531.53,12848.54,59200.43,N
01/21/2024,09:00,22857.44,15914.23,8591.35,13093.13,60456.16,N
01/21/2024,10:00,23276.14,16321.04,8597.23,13421.71,61616.12,N
01/21/2024,11:00,23090.71,16638.30,8627.00,13683.55,62039.56,N
01/21/2024,12:00,22523.23,16610.23,8536.14,13658.31,61327.90,N
01/21/2024,13:00,22325.73,16599.98,8537.73,13542.43,61005.87,N
01/21/2024,14:00,22078.60,16565.46,8490.80,13451.80,60586.67,N
01/21/2024,15:00,21622.68,16508.48,8347.69,13440.51,59919.35,N
01/21/2024,16:00,21470.83,16502.64,8364.88,13513.42,59851.77,N
01/21/2024,17:00,21776.12,16610.19,8404.92,13623.29,60414.51,N
01/21/2024,18:00,22318.64,16828.40,8380.03,13933.07,61460.14,N
01/21/2024,19:00,22717.30,17138.94,8452.34,14117.23,62425.81,N
01/21/2024,20:00,22679.89,17127.57,8333.69,14023.00,62164.16,N
01/21/2024,21:00,22410.80,16753.58,7974.14,13819.44,60957.96,N
01/21/2024,22:00,22069.45,16375.18,7965.11,13464.53,59874.26,N
01/21/2024,23:00,21303.94,15537.33,8575.30,12868.03,58284.60,N
01/21/2024,24:00,20416.62,14686.45,8366.78,12303.16,55773.01,N
