OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/18/2024,01:00,15008.67,12086.80,8148.35,11330.79,46574.61,N
04/18/2024,02:00,14153.72,11545.68,8094.53,10973.07,44767.00,N
04/18/2024,03:00,13488.38,11336.86,7967.86,10760.07,43553.17,N
04/18/2024,04:00,13132.52,11001.60,7902.63,10681.26,42718.01,N
04/18/2024,05:00,12969.24,10922.83,7721.08,10802.57,42415.72,N
04/18/2024,06:00,13562.24,11210.13,7662.97,11246.47,43681.81,N
04/18/2024,07:00,14679.54,12011.78,7734.30,11823.37,46248.99,N
04/18/2024,08:00,15221.25,12356.16,7789.10,11979.90,47346.42,N
04/18/2024,09:00,15496.30,12599.48,7916.09,12190.44,48202.32,N
04/18/2024,10:00,15908.91,12941.50,8019.99,12534.75,49405.16,N
04/18/2024,11:00,16687.94,13598.85,8188.06,13128.40,51603.24,N
04/18/2024,12:00,17396.22,14076.31,8262.58,13867.64,53602.75,N
04/18/2024,13:00,17909.77,14699.15,8364.90,14523.06,55496.87,N
04/18/2024,14:00,18610.16,15370.01,8390.02,15296.62,57666.81,N
04/18/2024,15:00,19543.76,15835.53,8662.67,15696.11,59738.07,N
04/18/2024,16:00,20321.23,16235.45,8720.87,15815.73,61093.28,N
04/18/2024,17:00,20920.09,16783.89,8805.17,15833.34,62342.50,N
04/18/2024,18:00,21090.07,17111.34,8808.26,15608.26,62617.93,N
04/18/2024,19:00,20462.69,16925.69,8677.54,15006.91,61072.83,N
04/18/2024,20:00,19530.76,16295.02,8377.18,14399.10,58602.05,N
04/18/2024,21:00,19066.62,16122.50,8193.52,14157.95,57540.59,N
04/18/2024,22:00,18145.30,15553.10,8074.74,13677.52,55450.66,N
04/18/2024,23:00,16499.06,14550.09,7895.27,12974.22,51918.64,N
04/18/2024,24:00,14691.86,13239.28,7723.45,12185.14,47839.72,N
