OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/22/2024,01:00,12018.93,9861.47,7236.62,9778.38,38895.39,N
02/22/2024,02:00,11476.42,9522.78,7281.23,9487.10,37767.53,N
02/22/2024,03:00,11208.23,9262.59,7263.30,9344.42,37078.54,N
02/22/2024,04:00,11113.28,9127.35,7400.28,9287.75,36928.66,N
02/22/2024,05:00,11254.22,9201.49,7412.79,9423.41,37291.91,N
02/22/2024,06:00,12029.78,9558.51,7454.25,9882.95,38925.50,N
02/22/2024,07:00,13378.31,10311.56,7570.81,10506.46,41767.14,N
02/22/2024,08:00,14026.10,10701.91,7702.23,10770.05,43200.29,N
02/22/2024,09:00,14142.87,10853.67,7779.48,10969.51,43745.53,N
02/22/2024,10:00,14394.58,11090.41,8042.33,11245.18,44772.50,N
02/22/2024,11:00,14584.43,11120.94,8208.26,11525.05,45438.69,N
02/22/2024,12:00,14678.48,11293.52,7949.94,11693.16,45615.10,N
02/22/2024,13:00,14972.17,11651.35,7857.89,11745.46,46226.88,N
02/22/2024,14:00,15266.66,12010.98,7833.18,11802.36,46913.18,N
02/22/2024,15:00,15415.34,12536.61,7849.31,11943.67,47744.93,N
02/22/2024,16:00,15539.10,13189.31,7966.68,12143.40,48838.48,N
02/22/2024,17:00,15568.60,13437.38,7883.34,12226.43,49115.75,N
02/22/2024,18:00,15557.40,13447.04,7673.46,12184.52,48862.41,N
02/22/2024,19:00,15364.86,13217.67,7644.76,12046.19,48273.47,N
02/22/2024,20:00,15318.79,13022.78,7727.73,11974.03,48043.33,N
02/22/2024,21:00,14996.11,12416.69,7732.65,11698.41,46843.86,N
02/22/2024,22:00,14478.81,11941.34,7778.05,11377.28,45575.47,N
02/22/2024,23:00,13546.88,11111.06,7725.95,10963.13,43347.02,N
02/22/2024,24:00,12494.89,10220.63,7676.35,10308.67,40700.53,N
