OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
11/12/2024,01:00,12284.31,10530.53,7946.48,11018.66,41779.98,N
11/12/2024,02:00,11964.81,10114.44,7881.62,10610.35,40571.22,N
11/12/2024,03:00,11884.79,9756.37,7871.10,10306.25,39818.51,N
11/12/2024,04:00,11677.90,9633.23,7973.26,10254.02,39538.41,N
11/12/2024,05:00,12076.41,9750.52,8031.12,10258.44,40116.49,N
11/12/2024,06:00,12856.60,9863.40,8068.17,10526.19,41314.37,N
11/12/2024,07:00,14025.85,10640.70,8152.89,11045.83,43865.27,N
11/12/2024,08:00,14537.44,10962.64,8316.69,11257.70,45074.46,N
11/12/2024,09:00,14789.57,11349.71,8604.91,11566.69,46310.88,N
11/12/2024,10:00,15180.40,11682.53,8589.02,12026.00,47477.95,N
11/12/2024,11:00,15089.77,12121.23,8424.93,12509.87,48145.80,N
11/12/2024,12:00,15406.46,12778.25,8580.50,13026.55,49791.76,N
11/12/2024,13:00,15648.25,13556.95,8784.15,13510.89,51500.25,N
11/12/2024,14:00,15969.41,14135.69,8687.44,14060.57,52853.11,N
11/12/2024,15:00,16322.69,14548.51,8746.50,14461.53,54079.23,N
11/12/2024,16:00,16417.49,14845.46,8705.08,14709.91,54677.94,N
11/12/2024,17:00,16674.51,15017.20,8819.20,14599.78,55110.69,N
11/12/2024,18:00,16680.32,14744.78,8269.39,14298.60,53993.09,N
11/12/2024,19:00,16814.72,14642.13,8435.61,13952.83,53845.29,N
11/12/2024,20:00,16539.24,14006.46,8724.47,13343.86,52614.03,N
11/12/2024,21:00,16142.69,13518.13,8704.63,12929.02,51294.47,N
11/12/2024,22:00,15492.73,13036.82,8637.54,12420.89,49587.98,N
11/12/2024,23:00,14488.55,12148.52,8393.27,11760.48,46790.81,N
11/12/2024,24:00,13596.94,11307.21,8161.01,11137.46,44202.62,N
