OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/09/2024,01:00,13336.06,11457.72,7950.22,11347.83,44091.83,N
04/09/2024,02:00,12618.18,11074.21,7920.95,10983.76,42597.10,N
04/09/2024,03:00,12080.43,10910.34,7615.77,10734.36,41340.91,N
04/09/2024,04:00,11635.88,10689.35,7545.54,10627.22,40497.99,N
04/09/2024,05:00,11702.50,10659.78,7689.86,10707.73,40759.88,N
04/09/2024,06:00,12210.78,10999.03,7804.23,11077.37,42091.42,N
04/09/2024,07:00,13415.51,11790.80,7839.61,11589.49,44635.41,N
04/09/2024,08:00,13966.81,12300.40,7720.80,11778.22,45766.23,N
04/09/2024,09:00,14243.70,12478.88,7708.76,11929.54,46360.89,N
04/09/2024,10:00,14721.82,12628.43,7753.32,12428.62,47532.19,N
04/09/2024,11:00,15160.02,12866.14,8084.52,12885.84,48996.53,N
04/09/2024,12:00,15375.16,13084.61,8154.73,13282.30,49896.80,N
04/09/2024,13:00,15289.13,13396.44,7993.89,13401.41,50080.87,N
04/09/2024,14:00,15311.65,13877.96,7907.06,13576.91,50673.58,N
04/09/2024,15:00,15141.64,14563.84,8000.03,13614.06,51319.56,N
04/09/2024,16:00,14782.25,15269.32,7871.46,13554.63,51477.66,N
04/09/2024,17:00,14876.70,15875.58,7869.41,13353.55,51975.23,N
04/09/2024,18:00,15117.75,16115.96,7798.55,13347.49,52379.75,N
04/09/2024,19:00,15213.14,15977.82,7794.91,13227.48,52213.36,N
04/09/2024,20:00,15161.13,15558.46,7843.44,13201.28,51764.31,N
04/09/2024,21:00,15366.09,15178.76,7948.82,13284.48,51778.15,N
04/09/2024,22:00,14958.06,14422.41,7899.25,13141.59,50421.31,N
04/09/2024,23:00,13899.80,13077.94,7788.29,12628.61,47394.64,N
04/09/2024,24:00,12956.02,11982.70,7783.54,11977.87,44700.13,N
