OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/01/2024,01:00,14911.44,11159.03,7983.84,10089.81,44144.12,N
03/01/2024,02:00,14659.55,10878.76,8011.48,9880.42,43430.21,N
03/01/2024,03:00,14602.52,10569.73,8016.87,9783.67,42972.80,N
03/01/2024,04:00,14721.93,10515.70,7991.57,9798.82,43028.03,N
03/01/2024,05:00,15124.19,10699.26,8037.18,9974.84,43835.46,N
03/01/2024,06:00,16115.85,11274.18,8196.73,10483.50,46070.26,N
03/01/2024,07:00,17579.79,12290.42,8222.42,11163.89,49256.51,N
03/01/2024,08:00,18039.63,12594.44,8244.39,11399.31,50277.76,N
03/01/2024,09:00,17578.32,12375.61,8029.75,11475.70,49459.38,N
03/01/2024,10:00,16931.70,12000.90,7885.47,11468.26,48286.33,N
03/01/2024,11:00,15900.08,11527.54,7775.88,11355.67,46559.18,N
03/01/2024,12:00,15090.60,11044.38,7623.00,11194.27,44952.26,N
03/01/2024,13:00,14597.40,10729.26,7604.05,10990.78,43921.49,N
03/01/2024,14:00,14158.01,10712.20,7547.60,11051.66,43469.48,N
03/01/2024,15:00,13896.13,10864.86,7558.68,11165.22,43484.88,N
03/01/2024,16:00,13955.51,11066.79,7575.04,11219.07,43816.42,N
03/01/2024,17:00,14190.03,11347.24,7745.22,11334.98,44617.47,N
03/01/2024,18:00,14182.57,11410.54,7715.57,11237.15,44545.82,N
03/01/2024,19:00,14189.82,11482.50,7817.47,11169.46,44659.26,N
03/01/2024,20:00,14548.37,11631.17,7860.91,11083.76,45124.21,N
03/01/2024,21:00,14474.97,11439.20,7811.78,10933.79,44659.74,N
03/01/2024,22:00,14213.76,11227.65,7816.29,10721.54,43979.24,N
03/01/2024,23:00,13715.29,10709.23,7934.12,10341.50,42700.14,N
03/01/2024,24:00,13199.27,10367.91,8114.19,9941.51,41622.87,N
