OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/10/2024,01:00,13745.99,12104.78,8456.09,13085.14,47392.01,N
09/10/2024,02:00,12937.33,11519.21,8283.49,12517.57,45257.60,N
09/10/2024,03:00,12318.62,11090.87,8274.40,12010.09,43693.98,N
09/10/2024,04:00,11951.63,10784.72,8215.69,11705.83,42657.87,N
09/10/2024,05:00,12082.75,10789.30,8196.16,11703.46,42771.68,N
09/10/2024,06:00,12619.19,11199.71,8097.96,11990.51,43907.38,N
09/10/2024,07:00,13625.77,11819.28,8262.69,12438.00,46145.73,N
09/10/2024,08:00,14010.56,11853.55,8330.01,12566.74,46760.86,N
09/10/2024,09:00,14536.05,12028.55,8511.24,12869.83,47945.68,N
09/10/2024,10:00,15441.42,12543.36,8850.76,13405.30,50240.84,N
09/10/2024,11:00,16062.45,13107.16,8512.25,13810.33,51492.19,N
09/10/2024,12:00,17043.03,13870.57,8598.81,14607.32,54119.73,N
09/10/2024,13:00,18084.91,14671.25,8788.01,15514.68,57058.85,N
09/10/2024,14:00,19302.24,15597.91,8952.88,16048.10,59901.13,N
09/10/2024,15:00,20623.90,16429.19,9089.77,16232.07,62374.92,N
09/10/2024,16:00,21845.35,17172.97,9202.97,16358.64,64579.92,N
09/10/2024,17:00,22992.04,17823.09,9311.81,16449.55,66576.50,N
09/10/2024,18:00,23332.21,17893.98,9223.27,16364.05,66813.51,N
09/10/2024,19:00,23092.38,17537.10,9109.72,16032.12,65771.32,N
09/10/2024,20:00,21937.05,17069.43,8458.23,15741.34,63206.05,N
09/10/2024,21:00,20989.15,16714.83,8313.49,15455.59,61473.06,N
09/10/2024,22:00,19961.37,16092.37,8368.44,15007.02,59429.20,N
09/10/2024,23:00,18448.38,15168.90,8216.36,14336.68,56170.32,N
09/10/2024,24:00,16967.20,14174.75,8287.36,13603.75,53033.05,N
