OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
06/12/2024,01:00,15417.61,13565.51,8250.34,13664.13,50897.59,N
06/12/2024,02:00,14541.42,12812.72,7851.07,13074.33,48279.55,N
06/12/2024,03:00,13977.15,12455.97,7623.30,12674.59,46731.00,N
06/12/2024,04:00,13720.01,12240.23,7580.39,12419.22,45959.85,N
06/12/2024,05:00,13749.17,12042.87,7587.37,12403.31,45782.72,N
06/12/2024,06:00,14262.10,12303.48,7424.82,12688.38,46678.78,N
06/12/2024,07:00,14810.15,12654.95,7369.10,12986.54,47820.74,N
06/12/2024,08:00,15617.80,13149.71,7950.92,13400.01,50118.43,N
06/12/2024,09:00,16810.03,13885.89,8977.45,14149.23,53822.60,N
06/12/2024,10:00,17673.55,14555.24,9209.69,15052.88,56491.37,N
06/12/2024,11:00,18986.97,15415.76,9019.10,16095.10,59516.93,N
06/12/2024,12:00,20328.42,16194.85,9206.18,17014.88,62744.33,N
06/12/2024,13:00,21410.54,17091.19,9040.22,17978.48,65520.42,N
06/12/2024,14:00,22433.20,17888.55,9063.86,18568.86,67954.47,N
06/12/2024,15:00,23439.88,18558.06,9154.92,18949.86,70102.72,N
06/12/2024,16:00,24208.65,19190.49,9267.96,18859.80,71526.90,N
06/12/2024,17:00,24694.93,19550.32,9561.36,18329.55,72136.16,N
06/12/2024,18:00,24843.76,19608.32,9719.14,17760.67,71931.89,N
06/12/2024,19:00,24654.41,19267.04,9724.91,16984.47,70630.82,N
06/12/2024,20:00,23608.81,18763.32,9216.87,16501.05,68090.04,N
06/12/2024,21:00,22223.89,18105.40,8658.36,16124.67,65112.32,N
06/12/2024,22:00,21472.90,17757.67,8630.16,15797.72,63658.45,N
06/12/2024,23:00,20101.53,16740.49,8615.57,15094.19,60551.78,N
06/12/2024,24:00,18484.00,15560.42,8726.44,14306.50,57077.36,N
