OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/19/2024,01:00,15924.03,11850.21,8099.88,10813.63,46687.75,N
02/19/2024,02:00,15810.36,11822.68,7963.82,10743.30,46340.16,N
02/19/2024,03:00,15964.89,11867.44,7989.28,10769.02,46590.62,N
02/19/2024,04:00,16289.91,12080.35,8057.22,10926.29,47353.76,N
02/19/2024,05:00,16938.82,12556.01,8128.25,11244.58,48867.66,N
02/19/2024,06:00,18035.41,13359.72,8248.71,11877.58,51521.41,N
02/19/2024,07:00,19413.28,14467.22,8358.10,12614.32,54852.92,N
02/19/2024,08:00,19950.14,15090.87,8215.79,12915.61,56172.41,N
02/19/2024,09:00,19277.11,14394.82,8260.42,12671.17,54603.52,N
02/19/2024,10:00,18099.53,13347.52,7965.74,12245.01,51657.80,N
02/19/2024,11:00,17147.05,12362.17,7764.90,11871.63,49145.75,N
02/19/2024,12:00,16177.15,11677.89,7657.10,11546.55,47058.69,N
02/19/2024,13:00,15281.48,10987.27,7576.86,11203.72,45049.34,N
02/19/2024,14:00,14630.10,10658.70,7666.55,11038.47,43993.83,N
02/19/2024,15:00,14179.36,10541.42,7885.04,10873.22,43479.04,N
02/19/2024,16:00,13972.81,10578.01,7790.57,10822.00,43163.39,N
02/19/2024,17:00,13975.29,10783.02,7707.87,10837.65,43303.83,N
02/19/2024,18:00,14309.53,11094.11,7661.47,10922.29,43987.39,N
02/19/2024,19:00,15071.17,11606.28,7466.09,11172.21,45315.74,N
02/19/2024,20:00,15644.36,12069.29,7958.49,11312.77,46984.92,N
02/19/2024,21:00,15442.21,12035.45,8032.04,11267.67,46777.37,N
02/19/2024,22:00,14959.19,11648.99,7924.98,11061.79,45594.95,N
02/19/2024,23:00,14284.30,11074.70,7846.98,10665.35,43871.34,N
02/19/2024,24:00,13446.70,10464.34,7849.14,10190.26,41950.44,N
