OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/07/2024,01:00,12820.02,9827.63,7677.16,9343.23,39668.04,N
02/07/2024,02:00,12522.98,9631.33,7581.04,9204.91,38940.26,N
02/07/2024,03:00,12493.12,9602.60,7580.18,9213.59,38889.49,N
02/07/2024,04:00,12532.68,9712.86,7591.05,9307.15,39143.75,N
02/07/2024,05:00,13032.66,10062.26,7705.52,9595.56,40396.00,N
02/07/2024,06:00,14094.99,10704.11,7828.31,10252.84,42880.25,N
02/07/2024,07:00,15700.33,11808.57,7991.68,11096.86,46597.43,N
02/07/2024,08:00,16450.26,12272.22,8051.37,11365.89,48139.75,N
02/07/2024,09:00,16103.90,11913.31,7970.16,11307.40,47294.77,N
02/07/2024,10:00,15513.56,11425.12,8083.17,11161.48,46183.34,N
02/07/2024,11:00,15089.07,11221.10,8122.52,11073.60,45506.29,N
02/07/2024,12:00,14641.52,10954.06,8039.30,10954.01,44588.89,N
02/07/2024,13:00,14464.39,10703.92,8043.11,10935.31,44146.73,N
02/07/2024,14:00,14327.36,10592.23,8056.56,10961.07,43937.21,N
02/07/2024,15:00,14191.32,10621.14,8270.03,11016.27,44098.76,N
02/07/2024,16:00,14146.51,10703.86,8113.12,10984.38,43947.86,N
02/07/2024,17:00,14381.47,11040.52,7853.95,10951.68,44227.63,N
02/07/2024,18:00,14817.10,11248.60,7818.21,10974.11,44858.03,N
02/07/2024,19:00,15390.54,11821.41,7893.17,11218.07,46323.18,N
02/07/2024,20:00,15425.47,12006.47,7994.90,11163.96,46590.80,N
02/07/2024,21:00,15171.66,11897.86,7735.11,10999.61,45804.24,N
02/07/2024,22:00,14456.67,11538.97,7366.30,10700.37,44062.31,N
02/07/2024,23:00,13529.59,10911.52,7304.92,10249.57,41995.60,N
02/07/2024,24:00,12700.87,10162.71,7450.22,9756.79,40070.58,N
